scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
108,W_bldg2_108,btm_p_u,72.0,W,4311.360000000001,3458.6425779092274,9224.766308964954,1135.2557819969797,276.5941357853101,1411.8499177822894,0.0,0.0,0.0,1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1438379.5998056838,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,2920.0088896681414,123928.19741127115,0.0,408522.8142766657
109,W_bldg2_109,btm_p_u,72.0,W,4311.360000000001,3110.42944581147,10069.657743536809,1135.2557819969797,276.5941357853101,1411.8499177822894,0.0,0.0,0.0,1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1600562.6016055846,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,2423.330587194045,123928.19741127115,0.0,408522.8142766657
110,W_bldg2_110,btm_p_u,72.0,W,4311.360000000001,9333.103266346792,19570.981644270825,1171.2675473160605,267.31374496247884,1438.5812922785383,0.0,0.0,0.0,-3.725290298461914e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-534708.8132995227,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,106606.26673770278,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,-13968.855273319126,125852.85637500131,0.0,408522.8142766657
111,W_bldg2_111,btm_p_u,72.0,W,4311.360000000001,5359.625751735152,11238.827452557234,1171.2675473160605,267.31374496247884,1438.5812922785383,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-938902.3779444605,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,106606.26673770278,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,-1663.223566993894,125852.85637500131,0.0,408522.8142766657
112,W_bldg2_112,btm_p_u,72.0,W,4311.360000000001,4073.8032230867566,10865.500517952001,1171.2675473160605,267.31374496247884,1438.5812922785383,0.0,0.0,0.0,-3.725290298461914e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1238560.2486731084,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,106606.26673770278,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,-4.0741037402651274,125852.85637500131,0.0,408522.8142766657
113,W_bldg2_113,btm_p_u,72.0,W,4311.360000000001,3458.6425779092274,9224.766308964954,1171.2675473160605,267.31374496247884,1438.5812922785383,0.0,0.0,0.0,-3.725290298461914e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1460718.2624171108,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,106606.26673770278,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,2251.82075042431,125852.85637500131,0.0,408522.8142766657
114,W_bldg2_114,btm_p_u,72.0,W,4311.360000000001,3110.42944581147,10069.657743536809,1171.2675473160605,267.31374496247884,1438.5812922785383,0.0,0.0,0.0,-3.725290298461914e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1625420.0369797805,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,106606.26673770278,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,1755.1424479502136,125852.85637500131,0.0,408522.8142766657
115,W_bldg2_115,btm_p_u,72.0,W,4311.360000000001,9333.103266346792,19570.981644270825,1147.2597037700077,291.32158850853125,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-534708.8132995227,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104877.70200238684,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,-12240.29053800331,125852.85637500131,0.0,408522.8142766657
116,W_bldg2_116,btm_p_u,72.0,W,4311.360000000001,5359.625751735152,11238.827452557234,1147.2597037700077,291.32158850853125,1438.5812922785383,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-938902.3779444605,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104877.70200238684,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,65.3411683219229,125852.85637500131,0.0,408522.8142766657
117,W_bldg2_117,btm_p_u,72.0,W,4311.360000000001,4073.8032230867566,10865.500517952001,1147.2597037700077,291.32158850853125,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1238560.2486731084,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104877.70200238684,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,1724.4906315755518,125852.85637500131,0.0,408522.8142766657
118,W_bldg2_118,btm_p_u,72.0,W,4311.360000000001,3458.6425779092274,9224.766308964954,1147.2597037700077,291.32158850853125,1438.5812922785383,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1460718.2624171108,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104877.70200238684,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,3980.385485740127,125852.85637500131,0.0,408522.8142766657
119,W_bldg2_119,btm_p_u,72.0,W,4311.360000000001,3110.42944581147,10069.657743536809,1147.2597037700077,291.32158850853125,1438.5812922785383,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1625420.0369797805,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104877.70200238684,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,3483.707183266031,125852.85637500131,0.0,408522.8142766657
120,W_bldg2_120,btm_p_u,72.0,W,4311.360000000001,9333.103266346792,19570.981644270825,1135.2557819969797,303.32551028155854,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-534708.8132995227,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,-11376.008170345407,125852.85637500131,0.0,408522.8142766657
121,W_bldg2_121,btm_p_u,72.0,W,4311.360000000001,5359.625751735152,11238.827452557234,1135.2557819969797,303.32551028155854,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-938902.3779444605,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,929.6235359798255,125852.85637500131,0.0,408522.8142766657
122,W_bldg2_122,btm_p_u,72.0,W,4311.360000000001,4073.8032230867566,10865.500517952001,1135.2557819969797,303.32551028155854,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1238560.2486731084,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,2588.7729992334544,125852.85637500131,0.0,408522.8142766657
123,W_bldg2_123,btm_p_u,72.0,W,4311.360000000001,3458.6425779092274,9224.766308964954,1135.2557819969797,303.32551028155854,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1460718.2624171108,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,4844.667853398029,125852.85637500131,0.0,408522.8142766657
124,W_bldg2_124,btm_p_u,72.0,W,4311.360000000001,3110.42944581147,10069.657743536809,1135.2557819969797,303.32551028155854,1438.5812922785383,0.0,0.0,0.0,-1.6763806343078613e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1625420.0369797805,0.0,0.0,0.0,21607.059191447737,321038.31592530943,26.703908259312982,34402.32429454615,104013.41963472894,80.19364680628952,80.19364680628952,21.41483787294903,21.414837872948937,4347.989550923933,125852.85637500131,0.0,408522.8142766657
125,W_bldg2_125,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1097.3326240578672,286.48581150183776,1383.8184355597025,0.0,0.0,0.0,0.0,21.55713016986636,13442.717225853872,5699.9734968763005,19142.690722730174,0.0,0.0,0.0,-504648.3730371325,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-25310.667878259956,118777.61808302891,0.0,408522.8142766657
126,W_bldg2_126,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1097.3326240578672,286.48581150183776,1383.8184355597025,0.0,0.0,0.0,0.0,21.55713016986636,13442.717225853872,5699.9734968763005,19142.690722730174,0.0,0.0,0.0,-886118.8476520475,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-5187.468553701783,118777.61808302891,0.0,408522.8142766657
127,W_bldg2_127,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1097.3326240578672,286.48581150183776,1383.8184355597025,0.0,0.0,0.0,0.0,21.55713016986636,13442.717225853872,5699.9734968763005,19142.690722730174,0.0,0.0,0.0,-1168930.4512196798,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-3164.5556750692103,118777.61808302891,0.0,408522.8142766657
128,W_bldg2_128,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1097.3326240578672,286.48581150183776,1383.8184355597025,0.0,0.0,0.0,0.0,21.55713016986636,13442.717225853872,5699.9734968763005,19142.690722730174,0.0,0.0,0.0,-1378599.110880001,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,628.7056038069911,118777.61808302891,0.0,408522.8142766657
129,W_bldg2_129,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1097.3326240578672,286.48581150183776,1383.8184355597025,0.0,0.0,0.0,0.0,21.55713016986636,13442.717225853872,5699.9734968763005,19142.690722730174,0.0,0.0,0.0,-1534041.6255759818,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-651.5356503150938,118777.61808302891,0.0,408522.8142766657
130,W_bldg2_130,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1044.8810343443722,338.93740121533205,1383.8184355597025,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,12224.565979957957,6918.1247427722155,19142.690722730174,0.0,0.0,0.0,-504648.3730371325,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-20316.00217299245,118777.61808302891,0.0,408522.8142766657
131,W_bldg2_131,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1044.8810343443722,338.93740121533205,1383.8184355597025,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,12224.565979957957,6918.1247427722155,19142.690722730174,0.0,0.0,0.0,-886118.8476520475,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-192.80284843427594,118777.61808302891,0.0,408522.8142766657
132,W_bldg2_132,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1044.8810343443722,338.93740121533205,1383.8184355597025,0.0,0.0,0.0,3.725290298461914e-11,21.55713016986636,12224.565979957957,6918.1247427722155,19142.690722730174,0.0,0.0,0.0,-1168930.4512196798,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,1830.1100301982974,118777.61808302891,0.0,408522.8142766657
133,W_bldg2_133,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1044.8810343443722,338.93740121533205,1383.8184355597025,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,12224.565979957957,6918.1247427722155,19142.690722730174,0.0,0.0,0.0,-1378599.110880001,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,5623.371309074499,118777.61808302891,0.0,408522.8142766657
134,W_bldg2_134,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1044.8810343443722,338.93740121533205,1383.8184355597025,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,12224.565979957957,6918.1247427722155,19142.690722730174,0.0,0.0,0.0,-1534041.6255759818,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,4343.130054952414,118777.61808302891,0.0,408522.8142766657
135,W_bldg2_135,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1018.6552394876248,365.16319607207953,1383.8184355597025,0.0,0.0,0.0,-1.8626451492309571e-10,21.55713016986636,11615.490357010001,7527.200365720172,19142.690722730174,0.0,0.0,0.0,-504648.3730371325,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-17818.669320358727,118777.61808302891,0.0,408522.8142766657
136,W_bldg2_136,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1018.6552394876248,365.16319607207953,1383.8184355597025,0.0,0.0,0.0,-1.8626451492309571e-10,21.55713016986636,11615.490357010001,7527.200365720172,19142.690722730174,0.0,0.0,0.0,-886118.8476520475,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,2304.530004199445,118777.61808302891,0.0,408522.8142766657
137,W_bldg2_137,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1018.6552394876248,365.16319607207953,1383.8184355597025,0.0,0.0,0.0,-1.8626451492309571e-10,21.55713016986636,11615.490357010001,7527.200365720172,19142.690722730174,0.0,0.0,0.0,-1168930.4512196798,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,4327.442882832019,118777.61808302891,0.0,408522.8142766657
138,W_bldg2_138,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1018.6552394876248,365.16319607207953,1383.8184355597025,0.0,0.0,0.0,-1.8626451492309571e-10,21.55713016986636,11615.490357010001,7527.200365720172,19142.690722730174,0.0,0.0,0.0,-1378599.110880001,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,8120.7041617082195,118777.61808302891,0.0,408522.8142766657
139,W_bldg2_139,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1018.6552394876248,365.16319607207953,1383.8184355597025,0.0,0.0,0.0,-1.8626451492309571e-10,21.55713016986636,11615.490357010001,7527.200365720172,19142.690722730174,0.0,0.0,0.0,-1534041.6255759818,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,6840.462907586135,118777.61808302891,0.0,408522.8142766657
140,W_bldg2_140,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1097.3326240578672,318.3175683353755,1415.65019239324,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,13442.717225853872,6333.303885418111,19776.021111271984,0.0,0.0,0.0,-517076.6904539841,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-22385.450997703414,121702.83496358518,0.0,408522.8142766657
141,W_bldg2_141,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1097.3326240578672,318.3175683353755,1415.65019239324,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,13442.717225853872,6333.303885418111,19776.021111271984,0.0,0.0,0.0,-907941.8969197876,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-2262.251673145243,121702.83496358518,0.0,408522.8142766657
142,W_bldg2_142,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1097.3326240578672,318.3175683353755,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,13442.717225853872,6333.303885418111,19776.021111271984,0.0,0.0,0.0,-1197718.49347284,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-239.33879451266955,121702.83496358518,0.0,408522.8142766657
143,W_bldg2_143,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1097.3326240578672,318.3175683353755,1415.65019239324,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,13442.717225853872,6333.303885418111,19776.021111271984,0.0,0.0,0.0,-1412550.805279588,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,3553.9224843635316,121702.83496358518,0.0,408522.8142766657
144,W_bldg2_144,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1097.3326240578672,318.3175683353755,1415.65019239324,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,13442.717225853872,6333.303885418111,19776.021111271984,0.0,0.0,0.0,-1571821.5081080077,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,92450.66615802028,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,2273.681230241447,121702.83496358518,0.0,408522.8142766657
145,W_bldg2_145,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1044.8810343443722,370.7691580488701,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,12224.565979957957,7551.455131314026,19776.021111271984,0.0,0.0,0.0,-517076.6904539841,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-17390.785292435932,121702.83496358518,0.0,408522.8142766657
146,W_bldg2_146,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1044.8810343443722,370.7691580488701,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,12224.565979957957,7551.455131314026,19776.021111271984,0.0,0.0,0.0,-907941.8969197876,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,2732.414032122241,121702.83496358518,0.0,408522.8142766657
147,W_bldg2_147,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1044.8810343443722,370.7691580488701,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,12224.565979957957,7551.455131314026,19776.021111271984,0.0,0.0,0.0,-1197718.49347284,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,4755.326910754815,121702.83496358518,0.0,408522.8142766657
148,W_bldg2_148,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1044.8810343443722,370.7691580488701,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,12224.565979957957,7551.455131314026,19776.021111271984,0.0,0.0,0.0,-1412550.805279588,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,8548.588189631017,121702.83496358518,0.0,408522.8142766657
149,W_bldg2_149,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1044.8810343443722,370.7691580488701,1415.65019239324,0.0,0.0,0.0,2.60770320892334e-10,21.55713016986636,12224.565979957957,7551.455131314026,19776.021111271984,0.0,0.0,0.0,-1571821.5081080077,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,87456.00045275278,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,7268.346935508931,121702.83496358518,0.0,408522.8142766657
150,W_bldg2_150,btm_p_c,72.0,W,4371.24,9446.780139339831,37819.59966392876,1018.6552394876248,396.99495290561606,1415.65019239324,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,11615.490357010001,8160.530754261983,19776.021111271984,0.0,0.0,0.0,-517076.6904539842,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,-14893.452439802206,121702.83496358519,0.0,408522.8142766657
151,W_bldg2_151,btm_p_c,72.0,W,4371.24,5424.9058068768445,21718.274671833577,1018.6552394876248,396.99495290561606,1415.65019239324,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,11615.490357010001,8160.530754261983,19776.021111271984,0.0,0.0,0.0,-907941.896919788,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,5229.746884755968,121702.83496358519,0.0,408522.8142766657
152,W_bldg2_152,btm_p_c,72.0,W,4371.24,4123.422004576006,20996.84559550184,1018.6552394876248,396.99495290561606,1415.65019239324,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,11615.490357010001,8160.530754261983,19776.021111271984,0.0,0.0,0.0,-1197718.4934728404,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,7252.65976338854,121702.83496358519,0.0,408522.8142766657
153,W_bldg2_153,btm_p_c,72.0,W,4371.24,3500.7687241477433,17826.2375970539,1018.6552394876248,396.99495290561606,1415.65019239324,0.0,0.0,0.0,3.725290298461914e-11,21.55713016986636,11615.490357010001,8160.530754261983,19776.021111271984,0.0,0.0,0.0,-1412550.8052795883,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,11045.921042264741,121702.83496358519,0.0,408522.8142766657
154,W_bldg2_154,btm_p_c,72.0,W,4371.24,3148.3143682188183,19458.933207104914,1018.6552394876248,396.99495290561606,1415.65019239324,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,11615.490357010001,8160.530754261983,19776.021111271984,0.0,0.0,0.0,-1571821.508108008,0.0,0.0,0.0,62433.32131584376,275558.41061500646,47.830309140378446,33384.37729438518,84958.66760011885,68.04808176603298,68.04808176603291,32.547607872791076,32.54760787279096,9765.679788142657,121702.83496358519,0.0,408522.8142766657
155,W_bldg2_155,btm_p_c,72.0,W,4371.24,9446.780139339831,28959.763379022374,1134.655971390074,259.11595283927727,1393.77192422935,0.0,0.0,0.0,-5.587935447692871e-11,21.55713016986636,14108.422139967997,5219.616201560588,19328.038341528583,0.0,0.0,0.0,-508480.67945789057,0.0,0.0,0.0,36178.31842204742,287937.13343834085,38.37337690379454,33695.81880490485,95803.65208005327,76.92179416655611,76.92179416655613,29.51748999669362,29.517489996693328,-18901.81871237366,119679.61688604188,0.0,408522.8142766657
156,W_bldg2_156,btm_p_c,72.0,W,4371.24,5424.9058068768445,16630.42710885158,1134.655971390074,259.11595283927727,1393.77192422935,0.0,0.0,0.0,-5.587935447692871e-11,21.55713016986636,14108.422139967997,5219.616201560588,19328.038341528583,0.0,0.0,0.0,-892848.0459034444,0.0,0.0,0.0,36178.31842204742,287937.13343834085,38.37337690379454,33695.81880490485,95803.65208005327,76.92179416655611,76.92179416655613,29.51748999669362,29.517489996693328,-2550.6081097398746,119679.61688604188,0.0,408522.8142766657
157,W_bldg2_157,btm_p_c,72.0,W,4371.24,4123.422004576006,16078.004144807353,1134.655971390074,259.11595283927727,1393.77192422935,0.0,0.0,0.0,-7.450580596923828e-11,21.55713016986636,14108.422139967997,5219.616201560588,19328.038341528583,0.0,0.0,0.0,-1177807.3245298392,0.0,0.0,0.0,36178.31842204742,287937.13343834085,38.37337690379454,33695.81880490485,95803.65208005327,76.92179416655611,76.92179416655613,29.51748999669362,29.517489996693328,-696.7013433948066,119679.61688604188,0.0,408522.8142766657
158,W_bldg2_158,btm_p_c,72.0,W,4371.24,3500.7687241477433,13650.160957184627,1134.655971390074,259.11595283927727,1393.77192422935,0.0,0.0,0.0,-5.587935447692871e-11,21.55713016986636,14108.422139967997,5219.616201560588,19328.038341528583,0.0,0.0,0.0,-1389068.210765294,0.0,0.0,0.0,36178.31842204742,287937.13343834085,38.37337690379454,33695.81880490485,95803.65208005327,76.92179416655611,76.92179416655613,29.51748999669362,29.517489996693328,2353.7951246561806,119679.61688604188,0.0,408522.8142766657
159,W_bldg2_159,btm_p_c,72.0,W,4371.24,3148.3143682188183,14900.371931314601,1134.655971390074,259.11595283927727,1393.77192422935,0.0,0.0,0.0,-7.450580596923828e-11,21.55713016986636,14108.422139967997,5219.616201560588,19328.038341528583,0.0,0.0,0.0,-1545691.1579742013,0.0,0.0,0.0,36178.31842204742,287937.13343834085,38.37337690379454,33695.81880490485,95803.65208005327,76.92179416655611,76.92179416655613,29.51748999669362,29.517489996693328,1456.0385064551328,119679.61688604188,0.0,408522.8142766657
