,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 04:00:00,1.1947916666666667,1.6325888000000002,0.0,0.0,2.827380466666667
2017-02-26 04:30:00,1.1947916666666667,1.5804699000000004,0.0,0.0,2.775261566666667
2017-02-26 05:00:00,1.1947916666666667,1.5569890000000004,0.0,0.0,2.751780666666667
2017-02-26 05:30:00,1.1947916666666667,1.6391604000000002,0.0,0.0,2.833952066666667
2017-02-26 06:00:00,1.1947916666666667,1.5425103253588892,0.0012622286999999996,0.0,2.738564220725556
2017-02-26 06:30:00,1.1947916666666667,1.2370901935578857,0.043023305542285714,0.0,2.474905165766838
2017-02-26 07:00:00,1.1947916666666667,0.9519684706212002,0.10451175147599998,0.0,2.251271888763867
2017-02-26 07:30:00,1.1947916666666667,0.8118637834484336,0.12923805052299997,0.0,2.1358935006381
2017-02-26 08:00:00,1.1947916666666667,1.0898885370198002,0.16338184145399998,0.0,2.4480620451404667
2017-02-26 08:30:00,1.1947916666666667,0.9373303434442668,0.16854595164799996,0.0,2.300667961758933
2017-02-26 09:00:00,1.1947916666666667,1.0046401947877335,0.19925723771199996,0.0,2.3986890991664
2017-02-26 09:30:00,1.1947916666666667,0.6924957285573335,0.19947447352,0.0,2.0867618687440004
2017-02-26 10:00:00,1.1947916666666667,0.8404533089251002,0.251961131823,0.0,2.287206107414767
2017-02-26 10:30:00,1.1947916666666667,0.7628744540428668,0.268151307626,0.0,2.2258174283355334
2017-02-26 11:00:00,1.1947916666666667,1.0676642815425,0.281753163525,0.0,2.5442091117341663
2017-02-26 11:30:00,1.1947916666666667,1.0821703290111002,0.276563484603,0.0,2.5535254802807668
2017-02-26 12:00:00,1.1947916666666667,1.2390605358443665,0.26939914522100006,0.0,2.7032513477320332
2017-02-26 12:30:00,1.1947916666666667,1.1075582257474001,0.251565766602,0.0,2.5539156590160665
2017-02-26 13:00:00,1.1947916666666667,0.9181503098952002,0.25865113149599994,0.0,2.371593108057867
2017-02-26 13:30:00,1.1947916666666667,0.7634031054039334,0.244093110538,0.0,2.2022878826086
2017-02-26 14:00:00,1.1947916666666667,0.8182208008486332,0.228675235669,0.0,2.2416877031843
2017-02-26 14:30:00,1.1947916666666667,0.8403001438589002,0.20359276049699998,0.0,2.238684571022567
2017-02-26 15:00:00,1.1947916666666667,1.0495448526778668,0.17710083617599998,0.0,2.421437355520533
2017-02-26 15:30:00,1.1947916666666667,0.9458166110488669,0.168385412006,0.0,2.3089936897215333
2017-02-26 16:00:00,1.1947916666666667,1.0536594740461003,0.161483885153,0.0,2.409935025865767
2017-02-26 16:30:00,1.1947916666666667,1.0700079298692335,0.154603169707,0.0,2.4194027662429
2017-02-26 17:00:00,1.1947916666666667,1.2337600388889336,0.12058582958799997,0.0,2.5491375351436
2017-02-26 17:30:00,1.1947916666666667,1.4611168673297146,0.06386869640571428,0.0,2.7197772304020957
2017-02-26 18:00:00,1.1947916666666667,1.486136084866557,0.018396251871428574,0.0,2.6993240034046524
2017-02-26 18:30:00,1.1947916666666667,1.7931381352051206,0.00023338367999999998,0.0,2.988163185551787
2017-02-26 19:00:00,1.1947916666666667,1.5473212000000005,0.0,0.0,2.742112866666667
2017-02-26 19:30:00,1.1947916666666667,1.5748298000000003,0.0,0.0,2.769621466666667
2017-02-26 20:00:00,1.1947916666666667,1.8477924,0.0,0.0,3.0425840666666666
2017-02-26 20:30:00,1.1947916666666667,1.7623109000000003,0.0,0.0,2.9571025666666673
2017-02-26 21:00:00,1.1947916666666667,1.3974085,0.0,0.0,2.5922001666666667
2017-02-26 21:30:00,1.1947916666666667,1.6202214000000006,0.0,0.0,2.8150130666666673
2017-02-26 22:00:00,1.1947916666666667,1.4824893000000001,0.0,0.0,2.677280966666667
2017-02-26 22:30:00,1.1947916666666667,1.4323779000000003,0.0,0.0,2.627169566666667
