,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 04:00:00,0.17849791666666667,0.38062215,0.0,0.0,0.5591200666666667
2017-02-26 04:30:00,0.17849791666666667,0.37056927599999995,0.0,0.0,0.5490671926666666
2017-02-26 05:00:00,0.17849791666666667,0.3711822,0.0,0.0,0.5496801166666667
2017-02-26 05:30:00,0.17849791666666667,0.38507424899999987,0.0,0.0,0.5635721656666666
2017-02-26 06:00:00,0.17849791666666667,0.35896038160371213,0.0012622287,0.0,0.5387205269703789
2017-02-26 06:30:00,0.17849791666666667,0.28420409710765515,0.04302330554228572,0.0,0.5057253193166076
2017-02-26 07:00:00,0.17849791666666667,0.2187013857815322,0.10451175147599998,0.0,0.5017110539241989
2017-02-26 07:30:00,0.17849791666666667,0.18651430166604938,0.12923805052299997,0.0,0.494250268855716
2017-02-26 08:00:00,0.17849791666666667,0.2503865839570263,0.16338184145399998,0.0,0.592266342077693
2017-02-26 08:30:00,0.17849791666666667,0.2153384816543056,0.16854595164799996,0.0,0.5623823499689722
2017-02-26 09:00:00,0.17849791666666667,0.2308019746373864,0.19925723771200002,0.0,0.6085571290160531
2017-02-26 09:30:00,0.17849791666666667,0.15909116757244404,0.19947447352,0.0,0.5370635577591107
2017-02-26 10:00:00,0.17849791666666667,0.19308234360603438,0.25196113182299995,0.0,0.623541392095701
2017-02-26 10:30:00,0.17849791666666667,0.17525969128749969,0.268151307626,0.0,0.6219089155801663
2017-02-26 11:00:00,0.17849791666666667,0.2452808733995362,0.28175316352500007,0.0,0.705531953591203
2017-02-26 11:30:00,0.17849791666666667,0.24861343406882536,0.27656348460299995,0.0,0.703674835338492
2017-02-26 12:00:00,0.17849791666666667,0.2846567555746274,0.26939914522100006,0.0,0.7325538174622941
2017-02-26 12:30:00,0.17849791666666667,0.2544459467724069,0.251565766602,0.0,0.6845096300410736
2017-02-26 13:00:00,0.17849791666666667,0.21093213832890123,0.258651131496,0.0,0.6480811864915679
2017-02-26 13:30:00,0.17849791666666667,0.1753811415128261,0.244093110538,0.0,0.5979721687174928
2017-02-26 14:00:00,0.17849791666666667,0.187974737129793,0.22867523566900003,0.0,0.5951478894654597
2017-02-26 14:30:00,0.17849791666666667,0.19304715608326967,0.20359276049699995,0.0,0.5751378332469362
2017-02-26 15:00:00,0.17849791666666667,0.2411181891042472,0.177100836176,0.0,0.5967169419469139
2017-02-26 15:30:00,0.17849791666666667,0.2172880824473107,0.168385412006,0.0,0.5641714111199774
2017-02-26 16:00:00,0.17849791666666667,0.24206346557397287,0.16148388515299997,9.999999999999999e-06,0.5820552673936394
2017-02-26 16:30:00,0.17849791666666667,0.24581929368619415,0.15460316970700003,0.0,0.5789203800598609
2017-02-26 17:00:00,0.17849791666666667,0.2834390408442986,0.12058582958799999,0.0,0.5825227870989653
2017-02-26 17:30:00,0.17849791666666667,0.3356710789646854,0.06386869640571428,0.0,0.5780376920370663
2017-02-26 18:00:00,0.17849791666666667,0.3441846827160664,0.01839625187142857,0.0,0.5410788512541617
2017-02-26 18:30:00,0.17849791666666667,0.4178012427562176,0.00023338368,0.0,0.5965325431028843
2017-02-26 19:00:00,0.17849791666666667,0.3621773699999999,0.0,0.0,0.5406752866666665
2017-02-26 19:30:00,0.17849791666666667,0.366944169,0.0,0.0,0.5454420856666666
2017-02-26 20:00:00,0.17849791666666667,0.42973522499999994,0.0,0.0,0.6082331416666666
2017-02-26 20:30:00,0.17849791666666667,0.40948405800000004,0.0,0.0,0.5879819746666667
2017-02-26 21:00:00,0.17849791666666667,0.32614325099999997,0.0,0.0,0.5046411676666667
2017-02-26 21:30:00,0.17849791666666667,0.3770453219999999,0.0,0.0,0.5555432386666666
2017-02-26 22:00:00,0.17849791666666667,0.34634322900000003,0.0,0.0,0.5248411456666667
2017-02-26 22:30:00,0.17849791666666667,0.33572989500000006,0.0,0.0,0.5142278116666668
