,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_C01,cust_bill_C02,cust_bill_C03,cust_bill_C04,cust_bill_C05,cust_bill_C06,cust_bill_C07,cust_bill_C08,cust_bill_C09,cust_bill_C10,cust_bill_C11,cust_bill_C12,cust_bill_cp,cust_solar_bill_C01,cust_solar_bill_C02,cust_solar_bill_C03,cust_solar_bill_C04,cust_solar_bill_C05,cust_solar_bill_C06,cust_solar_bill_C07,cust_solar_bill_C08,cust_solar_bill_C09,cust_solar_bill_C10,cust_solar_bill_C11,cust_solar_bill_C12,cust_solar_bill_cp,cust_total$_C01,cust_total$_C02,cust_total$_C03,cust_total$_C04,cust_total$_C05,cust_total$_C06,cust_total$_C07,cust_total$_C08,cust_total$_C09,cust_total$_C10,cust_total$_C11,cust_total$_C12,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
C_building_profile_kWh.csv,0.0,0.0,0.0,3.4924596548080443e-12,21.020477998911687,609.8600809450439,434.8800428442335,687.7865483587909,607.2257311613483,448.62590513909873,997.487487290051,450.32137494323325,566.6264108159713,588.7952899215734,684.2518069829448,757.4857477856748,438.81815443815475,1051.9978560594325,72.68627117569449,44.30289108642893,62.98183634129581,59.26859590040466,49.404522271081206,195.1450902927028,44.301297430863194,68.57726535813848,102.92012771600552,59.58975844297392,81.99812701686146,38.80521275981524,297.89781468806063,682.5463521207384,479.1829339306625,750.7683847000867,666.494327061753,498.03042741018,1192.6325775827538,494.62267237409645,635.2036761741098,691.7154176375788,743.8415654259188,839.4838748025362,477.62336719797,1349.8956707474929,0.0,0.0,0.0,-40371.15521681881,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,8324.162436685552,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-5174.207870453843,9502.041247165876,0.0,22968.8136861111
