,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_C01,cust_bill_C02,cust_bill_C03,cust_bill_C04,cust_bill_C05,cust_bill_C06,cust_bill_C07,cust_bill_C08,cust_bill_C09,cust_bill_C10,cust_bill_C11,cust_bill_C12,cust_bill_cp,cust_solar_bill_C01,cust_solar_bill_C02,cust_solar_bill_C03,cust_solar_bill_C04,cust_solar_bill_C05,cust_solar_bill_C06,cust_solar_bill_C07,cust_solar_bill_C08,cust_solar_bill_C09,cust_solar_bill_C10,cust_solar_bill_C11,cust_solar_bill_C12,cust_solar_bill_cp,cust_total$_C01,cust_total$_C02,cust_total$_C03,cust_total$_C04,cust_total$_C05,cust_total$_C06,cust_total$_C07,cust_total$_C08,cust_total$_C09,cust_total$_C10,cust_total$_C11,cust_total$_C12,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
C_building_profile_kWh.csv,0.0,0.0,0.0,0.0,21.020477998911687,742.4184497076692,505.91025973716256,782.7397379381342,704.4709840263581,527.2891955057376,1290.9006535694134,518.0229363396709,674.6217751500726,753.0835348622026,776.1642292699258,897.2998465695916,498.0303581708125,70.1767111309449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.4184497076692,505.91025973716256,782.7397379381342,704.4709840263581,527.2891955057376,1290.9006535694134,518.0229363396709,674.6217751500726,753.0835348622026,776.1642292699258,897.2998465695916,498.0303581708125,1749.2045397803906,0.0,0.0,0.0,-120942.1330284072,0.0,0.0,0.0,11116.414606107119,21175.307575603038,56.20630169690295,1680.5341934342948,8741.128671977694,13.892464174468703,13.892464174468316,7.8084403270360365,7.80844032703601,0.0,10420.15650062714,0.0,22968.8136861111
