,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_C01,cust_bill_C02,cust_bill_C03,cust_bill_C04,cust_bill_C05,cust_bill_C06,cust_bill_C07,cust_bill_C08,cust_bill_C09,cust_bill_C10,cust_bill_C11,cust_bill_C12,cust_bill_cp,cust_solar_bill_C01,cust_solar_bill_C02,cust_solar_bill_C03,cust_solar_bill_C04,cust_solar_bill_C05,cust_solar_bill_C06,cust_solar_bill_C07,cust_solar_bill_C08,cust_solar_bill_C09,cust_solar_bill_C10,cust_solar_bill_C11,cust_solar_bill_C12,cust_solar_bill_cp,cust_total$_C01,cust_total$_C02,cust_total$_C03,cust_total$_C04,cust_total$_C05,cust_total$_C06,cust_total$_C07,cust_total$_C08,cust_total$_C09,cust_total$_C10,cust_total$_C11,cust_total$_C12,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
C_building_profile_kWh.csv,0.0,0.0,0.0,0.0,21.020477998911687,600.9402119107233,384.0305271160794,655.5653700587761,564.8676711249257,397.2423188925456,1107.2075006620687,398.4739758483369,537.5329494520254,571.8824080413207,648.4136998794344,743.7626404939233,389.0276499478327,961.4585871575243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.9322754964018,578.0225907017577,849.5574336444546,758.8597347106039,591.2343824782239,1301.1995642477473,592.4660394340152,731.5250130377037,765.874471626999,842.4057634651128,937.7547040796015,583.019713533511,1581.0327453060183,0.0,0.0,0.0,-46344.13638365715,0.0,0.0,0.0,7823.653640375091,17882.54660987101,56.20630169690316,1680.5341934342948,7960.405510585515,39.39812790402365,39.39812790402364,22.14423063266732,22.144230632667288,0.0,10907.88443176215,0.0,22968.8136861111
