scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
113,C_bldg2_113,btm_p_c,12.0,C,778.44,973.19994983675,1679.0278286494456,606.0137150521766,81.47972183261719,687.4934368847936,0.0,0.0,0.0,4.656612873077393e-12,21.020477998911687,1051.9978560594325,330.9975718756229,1382.9954279350554,0.0,0.0,0.0,-111804.98962289239,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,8324.162436685552,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-2121.9135446191663,9632.916670552579,0.0,22968.8136861111
115,C_bldg2_115,btm_p_c,12.0,C,778.44,2626.1677597575363,2947.478921176634,573.1649610400403,114.32847584475341,687.4934368847939,0.0,0.0,0.0,1.1641532182693482e-12,21.020477998911687,889.2998773729533,493.6955505621019,1382.9954279350554,0.0,0.0,0.0,-40927.203322081186,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7767.279409853439,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-4486.449420235027,9632.91667055258,0.0,22968.8136861111
116,C_bldg2_116,btm_p_c,12.0,C,778.44,1508.1024983753896,1692.6185726024141,573.1649610400403,114.32847584475341,687.4934368847939,0.0,0.0,0.0,0.0,21.020477998911687,889.2998773729533,493.6955505621019,1382.9954279350554,0.0,0.0,0.0,-71864.62531746856,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7767.279409853439,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-2113.523810278661,9632.91667055258,0.0,22968.8136861111
118,C_bldg2_118,btm_p_c,12.0,C,778.44,973.19994983675,1679.0278286494456,573.1649610400403,114.32847584475341,687.4934368847939,0.0,0.0,0.0,0.0,21.020477998911687,889.2998773729533,493.6955505621019,1382.9954279350554,0.0,0.0,0.0,-111804.9896228924,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7767.279409853439,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-1565.0305177870528,9632.91667055258,0.0,22968.8136861111
120,C_bldg2_120,btm_p_c,12.0,C,778.44,2626.1677597575363,2947.478921176634,556.7405840339724,130.7528528508215,687.4934368847936,0.0,0.0,0.0,2.3283064365386963e-12,21.020477998911687,807.9508880297138,575.0445399053415,1382.9954279350554,0.0,0.0,0.0,-40927.20332208118,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7488.837896437381,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-4208.00790681897,9632.916670552579,0.0,22968.8136861111
121,C_bldg2_121,btm_p_c,12.0,C,778.44,1508.1024983753896,1692.6185726024141,556.7405840339724,130.7528528508215,687.4934368847936,0.0,0.0,0.0,2.3283064365386963e-12,21.020477998911687,807.9508880297138,575.0445399053415,1382.9954279350554,0.0,0.0,0.0,-71864.62531746854,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7488.837896437381,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-1835.0822968626044,9632.916670552579,0.0,22968.8136861111
123,C_bldg2_123,btm_p_c,12.0,C,778.44,973.19994983675,1679.0278286494456,556.7405840339724,130.7528528508215,687.4934368847936,0.0,0.0,0.0,2.3283064365386963e-12,21.020477998911687,807.9508880297138,575.0445399053415,1382.9954279350554,0.0,0.0,0.0,-111804.98962289239,0.0,0.0,0.0,6961.037835401422,17019.93080489734,56.206301696903225,1680.5341934342948,7488.837896437381,46.07993350073401,46.07993350073411,25.89982644515494,25.8998264451549,-1286.589004370996,9632.916670552579,0.0,22968.8136861111
2155,C_bldg2_2155,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-39246.97183818049,0.0,9237.445478830043,-9237.445478830043,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,9237.445478830043,0.0,22968.8136861111
2156,C_bldg2_2156,en,12.0,C,3000.0,905.9272958438737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-63903.71583593217,0.0,8565.816169872567,-8565.816169872567,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,8565.816169872567,0.0,22968.8136861111
2157,C_bldg2_2157,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-95690.21411874052,0.0,8244.496617746883,-8244.496617746883,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,8244.496617746883,0.0,22968.8136861111
2158,C_bldg2_2158,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-56988.9814106512,0.0,13413.330609186547,-13413.330609186547,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,13413.330609186547,0.0,22968.8136861111
2159,C_bldg2_2159,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-81793.8789324376,0.0,10963.859011812234,-10963.859011812234,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,10963.859011812234,0.0,22968.8136861111
2160,C_bldg2_2160,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,4659.888874028694,-113651.25652821481,0.0,9791.987704059735,-9791.987704059735,0.0,22968.813686111112,0.0,2297.82431154225,4659.888874028694,100.0,100.0,0.0,0.0,0.0,9791.987704059735,0.0,22968.8136861111
2161,C_bldg2_2161,en,12.0,C,3000.0,1577.556604801347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-42175.13219224874,0.0,9926.638054896846,-9926.638054896846,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,9926.638054896846,0.0,22968.8136861111
2162,C_bldg2_2162,en,12.0,C,3000.0,905.9272958438737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-69045.3118804644,0.0,9255.008745939374,-9255.008745939374,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,9255.008745939374,0.0,22968.8136861111
2163,C_bldg2_2163,en,12.0,C,3000.0,584.6077437181889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-103689.36655103324,0.0,8933.689193813689,-8933.689193813689,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,8933.689193813689,0.0,22968.8136861111
2164,C_bldg2_2164,en,12.0,C,3000.0,5753.441735157854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-59917.141764719396,0.0,14102.523185253352,-14102.523185253352,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,14102.523185253352,0.0,22968.8136861111
2165,C_bldg2_2165,en,12.0,C,3000.0,3303.970137783539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-86935.4749769698,0.0,11653.05158787904,-11653.05158787904,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,11653.05158787904,0.0,22968.8136861111
2166,C_bldg2_2166,en,12.0,C,3000.0,2132.0988300310423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,5349.0814500955,-121650.40896050764,0.0,10481.180280126542,-10481.180280126542,0.0,22968.813686111112,0.0,2297.82431154225,5349.0814500955,100.0,100.0,0.0,0.0,0.0,10481.180280126542,0.0,22968.8136861111
155,C_bldg2_155,en_pv,12.0,C,3000.0,1577.556604801347,2947.478921176634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-46388.698066908735,0.0,10918.372785390507,-10918.372785390507,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,10918.372785390507,0.0,22968.8136861111
156,C_bldg2_156,en_pv,12.0,C,3000.0,905.9272958438737,1692.6185726024141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-67082.3109949079,0.0,8991.883127858815,-8991.883127858815,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,8991.883127858815,0.0,22968.8136861111
158,C_bldg2_158,en_pv,12.0,C,3000.0,584.6077437181889,1679.0278286494456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-100477.64251731247,0.0,8656.97283178016,-8656.97283178016,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,8656.97283178016,0.0,22968.8136861111
160,C_bldg2_160,en_pv,12.0,C,3000.0,5753.441735157854,2947.478921176634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.020477998911687,0.0,0.0,0.0,0.0,0.0,3393.3372594125267,-64130.707639379405,0.0,15094.257915747014,-15094.257915747014,6961.028462342943,17019.921431838866,56.20630169690295,1683.3498034342947,3393.3372594125267,46.08000610426667,46.0800061042663,25.89986725291542,25.899867252915385,0.0,15094.257915747014,0.0,22968.8136861111
