,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_T01,cust_bill_T02,cust_bill_T03,cust_bill_T04,cust_bill_T05,cust_bill_T06,cust_bill_T07,cust_bill_T08,cust_bill_T09,cust_bill_T10,cust_bill_T11,cust_bill_T12_A,cust_bill_T13_A,cust_bill_T14_A,cust_bill_T15_A,cust_bill_cp,cust_solar_bill_T01,cust_solar_bill_T02,cust_solar_bill_T03,cust_solar_bill_T04,cust_solar_bill_T05,cust_solar_bill_T06,cust_solar_bill_T07,cust_solar_bill_T08,cust_solar_bill_T09,cust_solar_bill_T10,cust_solar_bill_T11,cust_solar_bill_T12_A,cust_solar_bill_T13_A,cust_solar_bill_T14_A,cust_solar_bill_T15_A,cust_solar_bill_cp,cust_total$_T01,cust_total$_T02,cust_total$_T03,cust_total$_T04,cust_total$_T05,cust_total$_T06,cust_total$_T07,cust_total$_T08,cust_total$_T09,cust_total$_T10,cust_total$_T11,cust_total$_T12_A,cust_total$_T13_A,cust_total$_T14_A,cust_total$_T15_A,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
T_building_profile_kWh.csv,0.0,0.0,0.0,-1.862645149230957e-11,5.101381960911605,1376.576405621667,920.9760570689836,1555.9108812371724,907.0254708131699,3593.917435667637,1690.883664521583,1140.0133848923435,1686.0656633969409,1139.0958198671894,1010.2538460724641,1260.4984926841473,1139.762348382559,1139.762348382559,1139.762348382559,1139.762348382559,1312.5143791683183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.181842097871,1159.5814935451874,1794.516317713376,1145.630907289374,3832.5228721438407,1929.4891009977866,1378.6188213685473,1924.6710998731446,1377.7012563433932,1248.859282548668,1499.103929160351,1378.3677848587627,1378.3677848587627,1378.3677848587627,1378.3677848587627,1312.5143791683183,0.0,0.0,0.0,-109326.51054960811,0.0,0.0,0.0,8105.019970407165,66430.19904600809,24.679777406877886,8638.387583194322,22152.780894541847,57.589990979556895,57.58999097955687,14.213081582395695,14.213081582395588,0.0,25731.86244168492,0.0,77436.28081222216
