,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_T01,cust_bill_T02,cust_bill_T03,cust_bill_T04,cust_bill_T05,cust_bill_T06,cust_bill_T07,cust_bill_T08,cust_bill_T09,cust_bill_T10,cust_bill_T11,cust_bill_T12_A,cust_bill_T13_A,cust_bill_T14_A,cust_bill_T15_A,cust_bill_cp,cust_solar_bill_T01,cust_solar_bill_T02,cust_solar_bill_T03,cust_solar_bill_T04,cust_solar_bill_T05,cust_solar_bill_T06,cust_solar_bill_T07,cust_solar_bill_T08,cust_solar_bill_T09,cust_solar_bill_T10,cust_solar_bill_T11,cust_solar_bill_T12_A,cust_solar_bill_T13_A,cust_solar_bill_T14_A,cust_solar_bill_T15_A,cust_solar_bill_cp,cust_total$_T01,cust_total$_T02,cust_total$_T03,cust_total$_T04,cust_total$_T05,cust_total$_T06,cust_total$_T07,cust_total$_T08,cust_total$_T09,cust_total$_T10,cust_total$_T11,cust_total$_T12_A,cust_total$_T13_A,cust_total$_T14_A,cust_total$_T15_A,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
T_building_profile_kWh.csv,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,1147.5992139275554,711.88039481742,1055.6704249510042,854.3637082756118,2590.5741374113195,1376.1563968027692,952.8735107766801,1419.468331066691,945.8076432811004,926.8538640558385,1013.8014475444619,1028.4610905742338,1028.4610905742338,1028.4610905742338,1028.4610905742338,931.7640395487592,370.51223171828514,297.9204315855045,540.5767616281004,138.61698793051784,987.5946607734119,426.97504505538774,275.86710026318195,396.8719309781367,262.07440251541857,163.75093103121029,334.47451129292006,253.72256016620247,253.72256016620247,253.72256016620247,253.72256016620247,268.870390624904,1518.1114456458404,1009.8008264029245,1596.2471865791044,992.9806962061296,3578.1687981847313,1803.1314418581571,1228.740611039862,1816.3402620448278,1207.8820457965187,1090.6047950870488,1348.275958837382,1282.1836507404362,1282.1836507404362,1282.1836507404362,1282.1836507404362,1200.634430173663,0.0,0.0,0.0,-303762.0004346345,0.0,0.0,0.0,18532.246656953444,52531.75523921409,56.09356721985761,8378.210101170736,18040.65747475615,57.33512020911545,57.33512020911538,32.16131419508634,32.16131419508626,-1127.8036210420146,23519.653100817934,0.0,77436.28081222216
