,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 04:00:00,0.17849791666666667,0.0,0.0,0,0.17849791666666667
2017-02-26 04:30:00,0.17849791666666667,0.0,0.0,0,0.17849791666666667
