,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-27 12:00:00,0.0,2.8374040743999998,0.0,0.0,2.8374040743999998
2017-02-27 12:30:00,0.0,1.8151762651999999,0.0,0.0,1.8151762651999999
2017-02-27 13:00:00,0.0,1.9042059808000003,0.0,0.0,1.9042059808000003
2017-02-27 13:30:00,0.0,1.6227907000000004,0.0,0.0,1.6227907000000004
2017-02-27 14:00:00,0.0,1.2894000660000005,0.0,0.0,1.2894000660000005
2017-02-27 14:30:00,0.0,1.4415160300000003,0.0,0.0,1.4415160300000003
2017-02-27 15:00:00,0.0,1.0868636215999998,0.0,0.0,1.0868636215999998
2017-02-27 15:30:00,0.0,0.8500305948,0.0,0.0,0.8500305948
2017-02-27 16:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-27 16:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-27 17:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-27 17:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-27 18:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-27 18:30:00,0.0,0.072418509,0.0,0.0,0.072418509
2017-02-27 19:00:00,0.0,0.0268,0.0,0.0,0.0268
2017-02-27 19:30:00,0.0,0.028,0.0,0.0,0.028
2017-02-27 20:00:00,0.0,0.055200000000000006,0.0,0.0,0.055200000000000006
2017-02-27 20:30:00,0.0,0.0245,0.0,0.0,0.0245
2017-02-27 21:00:00,0.0,0.0293,0.0,0.0,0.0293
2017-02-27 21:30:00,0.0,0.027800000000000002,0.0,0.0,0.027800000000000002
2017-02-27 22:00:00,0.0,0.0253,0.0,0.0,0.0253
2017-02-27 22:30:00,0.0,0.027300000000000005,0.0,0.0,0.027300000000000005
2017-02-27 23:00:00,0.0,0.027100000000000003,0.0,0.0,0.027100000000000003
2017-02-27 23:30:00,0.0,0.0269,0.0,0.0,0.0269
2017-02-28 00:00:00,0.0,0.0292,0.0,0.0,0.0292
2017-02-28 00:30:00,0.0,0.024900000000000002,0.0,0.0,0.024900000000000002
2017-02-28 01:00:00,0.0,0.0268,0.0,0.0,0.0268
2017-02-28 01:30:00,0.0,0.030000000000000002,0.0,0.0,0.030000000000000002
2017-02-28 02:00:00,0.0,0.052000000000000005,0.0,0.0,0.052000000000000005
2017-02-28 02:30:00,0.0,0.0257,0.0,0.0,0.0257
2017-02-28 03:00:00,0.0,0.0284,0.0,0.0,0.0284
2017-02-28 03:30:00,0.0,0.024900000000000002,0.0,0.0,0.024900000000000002
2017-02-28 04:00:00,0.0,0.017,0.0,0.0,0.017
2017-02-28 04:30:00,0.0,0.0164,0.0,0.0,0.0164
2017-02-28 05:00:00,0.0,0.014900000000000002,0.0,0.0,0.014900000000000002
2017-02-28 05:30:00,0.0,0.0186,0.0,0.0,0.0186
2017-02-28 06:00:00,0.0,0.014761536200000001,0.0,0.0,0.014761536200000001
2017-02-28 06:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 07:00:00,0.0,0.0661092479,0.0,0.0,0.0661092479
2017-02-28 07:30:00,0.0,0.0911055253,0.0,0.0,0.0911055253
2017-02-28 08:00:00,0.0,0.5589424446000003,0.0,0.0,0.5589424446000003
2017-02-28 08:30:00,0.0,1.2951739932,0.0,0.0,1.2951739932
2017-02-28 09:00:00,0.0,0.9207576881999999,0.0,0.0,0.9207576881999999
2017-02-28 09:30:00,0.0,0.7899124509000001,0.0,0.0,0.7899124509000001
2017-02-28 10:00:00,0.0,1.6651100820000002,0.0,0.0,1.6651100820000002
2017-02-28 10:30:00,0.0,1.7350006215,0.0,0.0,1.7350006215
2017-02-28 11:00:00,0.0,0.4192261250999996,0.0,0.0,0.4192261250999996
2017-02-28 11:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 12:00:00,0.0,0.8514661056,0.0,0.0,0.8514661056
2017-02-28 12:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 13:00:00,0.0,0.6002950208,0.0,0.0,0.6002950208
2017-02-28 13:30:00,0.0,1.3646533179999998,0.0,0.0,1.3646533179999998
2017-02-28 14:00:00,0.0,1.3696829072000003,0.0,0.0,1.3696829072000003
2017-02-28 14:30:00,0.0,0.06050628639999997,0.0,0.0,0.06050628639999997
2017-02-28 15:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 15:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 16:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 16:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 17:00:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 17:30:00,0.0,0.0,0.0,0.0,0.0
2017-02-28 18:00:00,0.0,0.0226947195,0.0,0.0,0.0226947195
2017-02-28 18:30:00,0.0,0.0515948064,0.0,0.0,0.0515948064
2017-02-28 19:00:00,0.0,0.0256,0.0,0.0,0.0256
2017-02-28 19:30:00,0.0,0.024300000000000002,0.0,0.0,0.024300000000000002
2017-02-28 20:00:00,0.0,0.025500000000000002,0.0,0.0,0.025500000000000002
2017-02-28 20:30:00,0.0,0.027300000000000005,0.0,0.0,0.027300000000000005
2017-02-28 21:00:00,0.0,0.0224,0.0,0.0,0.0224
2017-02-28 21:30:00,0.0,0.0261,0.0,0.0,0.0261
2017-02-28 22:00:00,0.0,0.0268,0.0,0.0,0.0268
2017-02-28 22:30:00,0.0,0.023100000000000002,0.0,0.0,0.023100000000000002
2017-02-28 23:00:00,0.0,0.0521,0.0,0.0,0.0521
