,Participant 1,Participant 2
2017-02-28 13:00:00,0.750368776,0.0
2017-02-28 13:30:00,1.7058166474999996,0.0
2017-02-28 14:00:00,1.7121036340000002,0.0
2017-02-28 14:30:00,0.07563285799999996,0.0
2017-02-28 15:00:00,0.0,0.0
2017-02-28 15:30:00,0.0,0.0
2017-02-28 16:00:00,0.0,0.0
2017-02-28 16:30:00,0.0,0.0
2017-02-28 17:00:00,0.0,0.0
2017-02-28 17:30:00,0.0,0.0
2017-02-28 18:00:00,0.00484753,0.0027173765000000003
2017-02-28 18:30:00,0.015260256,0.0019380128
2017-02-28 19:00:00,0.0205,0.0051
2017-02-28 19:30:00,0.0223,0.002
2017-02-28 20:00:00,0.022500000000000003,0.003
2017-02-28 20:30:00,0.022500000000000003,0.0048000000000000004
2017-02-28 21:00:00,0.0212,0.0012000000000000001
2017-02-28 21:30:00,0.0223,0.0038
2017-02-28 22:00:00,0.0228,0.004
2017-02-28 22:30:00,0.022000000000000002,0.0011
2017-02-28 23:00:00,0.0478,0.0043
