,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-27 13:30:00,0.0,5.730427575,0.0,0.0,5.730427575
2017-02-27 14:00:00,0.0,5.121578578499999,0.0,0.0,5.121578578499999
2017-02-27 14:30:00,0.0,5.1735767175000005,0.0,0.0,5.1735767175000005
2017-02-27 15:00:00,0.0,4.527006816599999,0.0,0.0,4.527006816599999
2017-02-27 15:30:00,0.0,4.353088992299999,0.0,0.0,4.353088992299999
2017-02-27 16:00:00,0.0,0.09427367880000001,0.0,0.0,0.09427367880000001
2017-02-27 16:30:00,0.0,0.026576450400000007,0.0,0.0,0.026576450400000007
2017-02-27 17:00:00,0.0,0.0467571828,0.0,0.0,0.0467571828
2017-02-27 17:30:00,0.0,0.0645062946,0.0,0.0,0.0645062946
2017-02-27 18:00:00,0.0,0.0710084034,0.0,0.0,0.0710084034
2017-02-27 18:30:00,0.0,0.133839858,0.0,0.0,0.133839858
2017-02-27 19:00:00,0.0,0.07350000000000001,0.0,0.0,0.07350000000000001
2017-02-27 19:30:00,0.0,0.07350000000000001,0.0,0.0,0.07350000000000001
2017-02-27 20:00:00,0.0,0.1524,0.0,0.0,0.1524
2017-02-27 20:30:00,0.0,0.0699,0.0,0.0,0.0699
2017-02-27 21:00:00,0.0,0.07350000000000001,0.0,0.0,0.07350000000000001
2017-02-27 21:30:00,0.0,0.07440000000000001,0.0,0.0,0.07440000000000001
2017-02-27 22:00:00,0.0,0.07050000000000001,0.0,0.0,0.07050000000000001
2017-02-27 22:30:00,0.0,0.0675,0.0,0.0,0.0675
2017-02-27 23:00:00,0.0,0.07440000000000001,0.0,0.0,0.07440000000000001
2017-02-27 23:30:00,0.0,0.07350000000000001,0.0,0.0,0.07350000000000001
2017-02-28 00:00:00,0.0,0.07350000000000001,0.0,0.0,0.07350000000000001
2017-02-28 00:30:00,0.0,0.0699,0.0,0.0,0.0699
2017-02-28 01:00:00,0.0,0.0714,0.0,0.0,0.0714
2017-02-28 01:30:00,0.0,0.07650000000000001,0.0,0.0,0.07650000000000001
2017-02-28 02:00:00,0.0,0.1524,0.0,0.0,0.1524
2017-02-28 02:30:00,0.0,0.0669,0.0,0.0,0.0669
2017-02-28 03:00:00,0.0,0.0726,0.0,0.0,0.0726
2017-02-28 03:30:00,0.0,0.07200000000000001,0.0,0.0,0.07200000000000001
2017-02-28 04:00:00,0.0,0.039900000000000005,0.0,0.0,0.039900000000000005
2017-02-28 04:30:00,0.0,0.037500000000000006,0.0,0.0,0.037500000000000006
2017-02-28 05:00:00,0.0,0.04200000000000001,0.0,0.0,0.04200000000000001
2017-02-28 05:30:00,0.0,0.0441,0.0,0.0,0.0441
2017-02-28 06:00:00,0.0,0.0387230766,0.0,0.0,0.0387230766
