,participant_1,participant_2,participant_3,participant_4,participant_5,participant_6,participant_7,participant_8,participant_9,participant_10,participant_11
2017-02-27 04:00:00,-0.168,-0.04,-6.48,1.875,-0.705,2.6910000000000003,-0.14400000000000002,4.4254999999999995,0.0,-0.035,-0.077
2017-02-27 04:30:00,-0.16,-0.015,-5.56,1.125,-0.741,2.1390000000000002,-0.13699999999999998,4.266500000000001,0.0,-0.049,-0.087
2017-02-27 05:00:00,-0.153,-0.051,-8.3,1.8000000000000003,-0.713,2.5944,-0.132,4.186999999999999,0.0,-0.127,-0.07
2017-02-27 05:30:00,-0.158,-0.024,-10.78,1.35,-0.6990000000000001,2.3874,-0.168,4.346,0.0,-0.04,-0.113
2017-02-27 06:00:00,-0.165,-0.027000000000000003,-9.44,1.575,-0.6890000000000001,6.1134,-0.132,3.922,0.0,-0.034,-0.102
2017-02-27 06:30:00,-0.165,-0.049,-10.96,1.575,-0.698,11.702399999999999,-0.134,4.0545,0.0,-0.035,-0.099
2017-02-27 07:00:00,-1.648,-0.012,-11.512,10.6,-1.466,19.32,-0.03,14.707500000000001,0.0,-0.04,-0.079
2017-02-27 07:30:00,-3.933,-0.036000000000000004,-17.5,27.275,-1.92,13.731000000000002,-0.189,25.175,0.0,-0.038,-0.075
2017-02-27 08:00:00,-7.1629999999999985,-0.042,-16.4,26.674999999999997,-2.093,13.0824,-0.392,12.084000000000001,0.0,-0.035,-0.085
2017-02-27 08:30:00,-6.465,-0.01,-17.592,28.549999999999997,-2.186,15.911400000000002,-0.38,20.193,1.266,-0.614,-0.282
2017-02-27 09:00:00,-6.535,-0.042,-13.16,28.799999999999997,-2.151,12.351,-0.198,7.128500000000001,2.5439999999999996,-0.6970000000000001,-0.6779999999999999
2017-02-27 09:30:00,-7.57,-0.036000000000000004,-18.048,28.849999999999998,-2.597,13.524,-0.021,4.1075,2.5460000000000003,-0.738,-0.659
2017-02-27 10:00:00,-10.445,-0.011,-14.872,28.499999999999996,-2.264,11.426400000000001,-0.044,28.779000000000003,2.55,-0.736,-0.6779999999999999
2017-02-27 10:30:00,-11.53,-0.046,-12.98,28.65,-2.24,12.792600000000002,-0.105,2.544,2.558,-0.737,-0.606
2017-02-27 11:00:00,-5.055,-0.031,-14.152,33.75,-2.9,10.5984,0.0,0.7949999999999999,2.563999999999999,-0.852,-0.649
2017-02-27 11:30:00,-11.945,-0.016,-15.152,29.774999999999995,-2.398,12.282,-0.095,5.5915,2.532,-0.767,-0.77
