,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 10:00:00,0.17849791666666667,0.2851114484,0.11693199999999998,0.0,0.5805413650666666
2017-02-26 10:30:00,0.17849791666666667,0.25995339325,0.143885,0.0,0.5823363099166667
2017-02-26 11:00:00,0.17849791666666667,0.355210229,0.12046,0.0,0.6541681456666667
2017-02-26 11:30:00,0.17849791666666667,0.352729387,0.12380000000000001,0.0,0.6550273036666667
2017-02-26 12:00:00,0.17849791666666667,0.30097656929999994,0.245454,0.0,0.7249284859666667
2017-02-26 12:30:00,0.17849791666666667,0.20179059779999997,0.32882400000000006,0.0,0.7091125144666668
2017-02-26 13:00:00,0.17849791666666667,0.13684842450000004,0.36734999999999995,0.0,0.6826963411666667
2017-02-26 13:30:00,0.17849791666666667,0.11452766199999999,0.33337999999999995,0.0,0.6264055786666667
2017-02-26 14:00:00,0.17849791666666667,0.11223492779999997,0.33980399999999994,0.0,0.6305368444666666
2017-02-26 14:30:00,0.17849791666666667,0.07554981749999996,0.37599000000000005,0.0,0.6300377341666668
2017-02-26 15:00:00,0.17849791666666667,0.12885384299999994,0.34182,0.0,0.6491717596666666
2017-02-26 15:30:00,0.17849791666666667,0.1018889988,0.33770399999999995,0.0,0.6180909154666666
2017-02-26 16:00:00,0.17849791666666667,0.12677238930000012,0.3306539999999999,0.0,0.6359243059666667
2017-02-26 16:30:00,0.17849791666666667,0.22198833205000001,0.18956900000000002,0.0,0.5900552487166667
2017-02-26 17:00:00,0.17849791666666667,0.2523029945,0.148759,0.017511000000000002,0.5970709111666667
2017-02-26 17:30:00,0.17849791666666667,0.258648225,0.17687999999999995,0.0,0.6140261416666666
2017-02-26 18:00:00,0.17849791666666667,0.20985411321428563,0.20839285714285716,0.0,0.5967448870238095
2017-02-26 18:30:00,0.17849791666666667,0.12997022189999996,0.3386819999999999,0.0,0.6471501385666666
2017-02-26 19:00:00,0.17849791666666667,0.1808820069,0.20932199999999998,0.0,0.5687019235666667
2017-02-26 19:30:00,0.17849791666666667,0.22431621475714283,0.16353342857142855,0.0,0.5663475599952381
2017-02-26 20:00:00,0.17849791666666667,0.27840830678571427,0.17788714285714285,0.0,0.6347933663095238
2017-02-26 20:30:00,0.17849791666666667,0.24706440647142855,0.1910562857142857,0.0,0.616618608852381
2017-02-26 21:00:00,0.17849791666666667,0.19210363028571434,0.15475714285714284,0.0,0.5253586898095238
2017-02-26 21:30:00,0.17849791666666667,0.08010997118571425,0.3373791428571429,0.0,0.5959870307095239
2017-02-26 22:00:00,0.17849791666666667,0.19946670702857147,0.1687337142857143,0.0,0.5466983379809525
2017-02-26 22:30:00,0.17849791666666667,0.18291672574285714,0.17195657142857143,0.0,0.5333712138380953
2017-02-26 23:00:00,0.17849791666666667,0.23728513761428568,0.17384485714285716,0.0,0.5896279114238095
2017-02-26 23:30:00,0.17849791666666667,0.2736880862142857,0.1488728571428571,0.0,0.6010588600238095
2017-02-27 00:00:00,0.17849791666666667,0.25524300647142856,0.14857628571428572,0.0,0.5823172088523809
2017-02-27 00:30:00,0.17849791666666667,0.25608131297142855,0.1433262857142857,0.0,0.577905515352381
2017-02-27 01:00:00,0.17849791666666667,0.28169727235714287,0.14372142857142858,0.0,0.6039166175952381
2017-02-27 01:30:00,0.17849791666666667,0.21734629500000002,0.14346,0.0,0.5393042116666668
2017-02-27 02:00:00,0.17849791666666667,0.16120663204285712,0.17045057142857142,0.0,0.5101551201380953
2017-02-27 02:30:00,0.17849791666666667,0.21604998690000002,0.16522200000000004,0.0,0.5597699035666668
2017-02-27 03:00:00,0.17849791666666667,0.20209904785714292,0.1524514285714286,0.0,0.5330483930952382
2017-02-27 03:30:00,0.17849791666666667,0.18745643292857148,0.1419557142857143,0.0,0.5079100638809524
2017-02-27 04:00:00,0.17849791666666667,0.21245958150000002,0.14721,0.0,0.5381674981666666
2017-02-27 04:30:00,0.17849791666666667,0.1833729747857143,0.13588714285714285,0.0,0.4977580343095238
2017-02-27 05:00:00,0.17849791666666667,0.2892805871142857,0.14831485714285714,0.0,0.6160933609238095
2017-02-27 05:30:00,0.17849791666666667,0.3936044719714285,0.1414062857142857,0.0,0.7135086743523809
2017-02-27 06:00:00,0.17849791666666667,0.3182036218285714,0.16845771428571427,0.0,0.6651592527809524
2017-02-27 06:30:00,0.17849791666666667,0.3469367961857144,0.21935914285714284,0.0,0.7447938557095239
2017-02-27 07:00:00,0.17849791666666667,0.21005273635714286,0.5790214285714285,0.0,0.967572081595238
2017-02-27 07:30:00,0.17849791666666667,0.3290075524285715,0.9387257142857142,0.0,1.4462311833809522
2017-02-27 08:00:00,0.17849791666666667,0.8339496155999999,1.032954857142857,0.0,2.0454023894095235
2017-02-27 08:30:00,0.17849791666666667,0.7579838055999999,1.161252,0.0,2.0977337222666668
2017-02-27 09:00:00,0.17849791666666667,0.5470134390000001,1.0536899999999998,0.0,1.7792013556666666
2017-02-27 09:30:00,0.17849791666666667,1.076515666,1.0835314285714286,0.0,2.338545011238095
2017-02-27 10:00:00,0.17849791666666667,0.45974481720000016,1.4455011428571427,0.0,2.0837438767238097
2017-02-27 10:30:00,0.17849791666666667,1.0395566768000002,1.0219474285714285,0.0,2.2400020220380954
2017-02-27 11:00:00,0.17849791666666667,0.5749474868666665,1.0462939999999998,0.0,1.7997394035333332
2017-02-27 11:30:00,0.17849791666666667,1.183106228,1.1029971428571428,0.0,2.4646012875238092
