,participant_1,participant_2,participant_3,participant_4,participant_5,participant_6,participant_7,participant_8,participant_9,participant_10,participant_11
2017-02-26 10:00:00,0.17437833333333333,0.14341833333333331,1.5066922,-0.10354166666666667,0.4013122,-0.21461366666666662,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.043734999999999996,0.053814999999999995
2017-02-26 10:30:00,0.17605833333333332,0.14845833333333333,1.5135295,-0.09754166666666667,0.3788583333333333,-0.26098166666666667,0.13645833333333332,0.031518333333333315,0.034135,0.044215,0.06053499999999999
2017-02-26 11:00:00,0.17725833333333332,0.15181833333333333,1.8460310000000002,-0.10354166666666667,0.364893,-0.2113016666666667,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.042774999999999994,0.05981499999999999
2017-02-26 11:30:00,0.17677833333333332,0.1537383333333333,1.843607666666667,-0.058541666666666686,0.36531766666666665,-0.2692616666666666,0.13645833333333332,0.13645833333333332,0.034135,0.04349499999999999,0.06221499999999999
2017-02-26 12:00:00,0.17797833333333332,0.1522983333333333,2.108932133333333,-1.763045666666667,0.3702183333333333,-0.2576696666666667,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.044695,0.05237499999999999
2017-02-26 12:30:00,0.17557833333333334,0.13957833333333333,2.0241131333333335,-2.699388866666667,0.3702183333333333,-0.1914296666666667,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.042774999999999994,0.055975
2017-02-26 13:00:00,0.2396583333333333,0.15133833333333332,1.8201753333333333,-2.3691211866666664,0.3738183333333333,-0.3106616666666667,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.04349499999999999,0.051175
2017-02-26 13:30:00,0.17557833333333334,0.14125833333333332,1.6504969999999999,-2.207802968,0.3781383333333333,-0.22786166666666666,0.13645833333333332,0.13645833333333332,0.034135,0.044695,0.05645499999999999
2017-02-26 14:00:00,0.17797833333333332,0.1470183333333333,1.6510931333333334,-2.2280858618666675,0.38845833333333335,-0.23282966666666668,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.043015,0.054775
2017-02-26 14:30:00,0.17845833333333333,0.1455783333333333,1.6443133333333333,-2.202224886186667,0.3711783333333333,-0.6347248861866668,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.04349499999999999,0.06437499999999999
2017-02-26 15:00:00,0.17797833333333332,0.14269833333333332,1.7458963333333333,-2.198225988618667,0.3723783333333333,-0.32722166666666674,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.044695,0.059094999999999995
2017-02-26 15:30:00,0.17605833333333332,0.1496583333333333,1.6072591333333335,-2.2662940988618674,0.3726183333333333,-0.1914296666666667,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.043015,0.060294999999999994
2017-02-26 16:00:00,0.17557833333333334,0.13981833333333332,1.7039321333333335,-2.1559337098861864,0.3733383333333333,-0.28250966666666666,0.13645833333333332,0.13645833333333332,0.034374999999999996,0.04349499999999999,0.052855
2017-02-26 16:30:00,0.17557833333333334,0.1496583333333333,1.5374903000000002,-0.591923669547968,0.3774183333333333,-0.28250966666666666,0.13645833333333332,0.02515833333333331,0.034374999999999996,0.044695,0.054294999999999996
2017-02-26 17:00:00,0.17677833333333332,0.14293833333333333,1.5573066666666668,-0.025541666666666685,0.3687783333333333,-0.3321896666666667,0.13645833333333332,-0.09568166666666666,0.034374999999999996,0.043015,0.05405499999999999
2017-02-26 17:30:00,0.17845833333333333,0.1448583333333333,1.6595083333333336,-0.15154166666666666,0.36517833333333327,-0.3511916666666668,0.13981833333333332,-0.712027667531057,0.034374999999999996,0.04349499999999999,0.053094999999999996
2017-02-26 18:00:00,0.17725833333333332,0.14773833333333333,1.5578076190476187,-0.13654166666666664,0.3646983333333333,-0.19474166666666667,0.1441383333333333,-0.9221308666954795,0.034374999999999996,0.044695,0.061735
2017-02-26 18:30:00,0.18685833333333332,0.13957833333333333,1.7106037333333335,-0.12154166666666669,0.3591783333333333,-0.28034558666954806,0.17197833333333332,-2.3091895066724297,0.034374999999999996,0.043015,0.060294999999999994
