,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 10:00:00,1.1947916666666667,1.2410397333333336,0.11693199999999997,0.0,2.5527634000000003
2017-02-26 10:30:00,1.1947916666666667,1.1315311666666668,0.14388499999999996,0.0,2.4702078333333333
2017-02-26 11:00:00,1.1947916666666667,1.5461673333333337,0.12046,0.0,2.861419
2017-02-26 11:30:00,1.1947916666666667,1.5353686666666668,0.1238,0.0,2.8539603333333337
2017-02-26 12:00:00,1.1947916666666667,1.3100978,0.24545399999999998,0.0,2.7503434666666666
2017-02-26 12:30:00,1.1947916666666667,0.8783588,0.32882400000000006,0.0,2.4019744666666667
2017-02-26 13:00:00,1.1947916666666667,0.5956770000000002,0.3673499999999999,0.0,2.157818666666667
2017-02-26 13:30:00,1.1947916666666667,0.49851866666666667,0.33338,0.0,2.0266903333333333
2017-02-26 14:00:00,1.1947916666666667,0.48853879999999994,0.339804,0.0,2.023134466666667
2017-02-26 14:30:00,1.1947916666666667,0.3288549999999999,0.37599000000000005,0.0,1.8996366666666666
2017-02-26 15:00:00,1.1947916666666667,0.5608779999999999,0.34182000000000007,0.0,2.0974896666666667
2017-02-26 15:30:00,1.1947916666666667,0.44350480000000003,0.33770399999999995,0.0,1.9760004666666666
2017-02-26 16:00:00,1.1947916666666667,0.5518178000000006,0.33065399999999995,0.0,2.0772634666666674
2017-02-26 16:30:00,1.1947916666666667,0.9662759666666668,0.189569,0.0,2.3506366333333335
2017-02-26 17:00:00,1.1947916666666667,1.0982303333333334,0.148759,0.0,2.441781
2017-02-26 17:30:00,1.1947916666666667,1.1258500000000002,0.17688,0.0,2.497521666666667
2017-02-26 18:00:00,1.1947916666666667,0.9134578571428569,0.20839285714285716,0.0,2.3166423809523806
2017-02-26 18:30:00,1.1947916666666667,0.5657374,0.33868200000000004,0.0,2.099211066666667
2017-02-26 19:00:00,1.1947916666666667,0.7873474000000001,0.209322,0.0,2.191461066666667
2017-02-26 19:30:00,1.1947916666666667,0.9764088285714286,0.16353342857142855,0.0,2.334733923809524
2017-02-26 20:00:00,1.1947916666666667,1.211862142857143,0.17788714285714283,0.0,2.5845409523809524
2017-02-26 20:30:00,1.1947916666666667,1.0754276857142857,0.19105628571428573,0.0,2.461275638095238
2017-02-26 21:00:00,1.1947916666666667,0.8361931428571432,0.15475714285714287,0.0,2.185741952380953
2017-02-26 21:30:00,1.1947916666666667,0.34870454285714275,0.33737914285714293,0.0,1.8808753523809523
2017-02-26 22:00:00,1.1947916666666667,0.8682433142857147,0.16873371428571426,0.0,2.2317686952380957
2017-02-26 22:30:00,1.1947916666666667,0.7962041714285715,0.1719565714285714,0.0,2.1629524095238097
2017-02-26 23:00:00,1.1947916666666667,1.0328602571428571,0.1738448571428571,0.0,2.401496780952381
2017-02-26 23:30:00,1.1947916666666667,1.1913158571428573,0.1488728571428571,0.0,2.5349803809523808
2017-02-27 00:00:00,1.1947916666666667,1.1110276857142858,0.14857628571428572,0.0,2.4543956380952383
2017-02-27 00:30:00,1.1947916666666667,1.1146766857142858,0.14332628571428574,0.0,2.4527946380952383
2017-02-27 01:00:00,1.1947916666666667,1.2261784285714288,0.14372142857142856,0.0,2.5646915238095236
2017-02-27 01:30:00,1.1947916666666667,0.9460700000000002,0.14346000000000003,0.0,2.284321666666667
2017-02-27 02:00:00,1.1947916666666667,0.7017039714285714,0.17045057142857142,0.0,2.0669462095238096
2017-02-27 02:30:00,1.1947916666666667,0.9404274000000002,0.16522200000000004,0.0,2.300441066666667
2017-02-27 03:00:00,1.1947916666666667,0.8797014285714289,0.15245142857142857,0.0,2.2269445238095242
2017-02-27 03:30:00,1.1947916666666667,0.8159647142857146,0.14195571428571427,0.0,2.152712095238096
2017-02-27 04:00:00,1.1947916666666667,0.9247990000000003,0.14721,0.0,2.2668006666666667
2017-02-27 04:30:00,1.1947916666666667,0.798190142857143,0.13588714285714285,0.0,2.1288689523809525
2017-02-27 05:00:00,1.1947916666666667,1.2591872571428575,0.14831485714285714,0.0,2.6022937809523814
2017-02-27 05:30:00,1.1947916666666667,1.7132906857142858,0.14140628571428576,0.0,3.049488638095238
2017-02-27 06:00:00,1.1947916666666667,1.3850841142857144,0.1684577142857143,0.0,2.7483334952380956
2017-02-27 06:30:00,1.1947916666666667,1.5101545428571435,0.2193591428571428,0.0,2.9243053523809532
2017-02-27 07:00:00,1.1947916666666667,0.9143224285714286,0.5790214285714286,0.0,2.688135523809524
2017-02-27 07:30:00,1.1947916666666667,1.4321117142857147,0.9387257142857139,0.0,3.565629095238095
2017-02-27 08:00:00,1.1947916666666667,2.6082848571428565,1.032954857142857,0.0,4.83603138095238
2017-02-27 08:30:00,1.1947916666666667,2.3706919999999996,1.161252,0.0,4.7267356666666664
2017-02-27 09:00:00,1.1947916666666667,1.710855,1.05369,0.0,3.9593366666666667
2017-02-27 09:30:00,1.1947916666666667,3.3669414285714288,1.0835314285714284,0.0,5.645264523809523
2017-02-27 10:00:00,1.1947916666666667,1.4379111428571434,1.4455011428571425,0.0,4.078203952380952
2017-02-27 10:30:00,1.1947916666666667,3.251347428571429,1.0219474285714285,0.0,5.468086523809523
2017-02-27 11:00:00,1.1947916666666667,1.798222333333333,1.0462939999999998,0.0,4.039307999999999
2017-02-27 11:30:00,1.1947916666666667,3.700317142857143,1.1029971428571428,0.0,5.9981059523809535
