,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-26 10:00:00,0.0,0.09735886986666667,0.0,0.0,0.09735886986666667
2017-02-26 10:30:00,0.0,0.08876798433333333,0.0,0.0,0.08876798433333333
2017-02-26 11:00:00,0.0,0.12129595866666668,0.0,0.0,0.12129595866666668
2017-02-26 11:30:00,0.0,0.12044880933333334,0.0,0.0,0.12044880933333334
2017-02-26 12:00:00,0.0,0.10277643639999998,0.0,0.0,0.10277643639999998
2017-02-26 12:30:00,0.0,0.06890675439999999,0.0,0.0,0.06890675439999999
2017-02-26 13:00:00,0.0,0.04673052600000001,0.0,0.0,0.04673052600000001
2017-02-26 13:30:00,0.0,0.039108509333333326,0.0,0.0,0.039108509333333326
2017-02-26 14:00:00,0.0,0.03832559439999999,0.0,0.0,0.03832559439999999
2017-02-26 14:30:00,0.0,0.025798489999999986,0.0,0.0,0.025798489999999986
2017-02-26 15:00:00,0.0,0.044000563999999985,0.0,0.0,0.044000563999999985
2017-02-26 15:30:00,0.0,0.0347927024,0.0,0.0,0.0347927024
2017-02-26 16:00:00,0.0,0.04328979640000004,0.0,0.0,0.04328979640000004
2017-02-26 16:30:00,0.0,0.07580380673333333,0.0,0.0,0.07580380673333333
2017-02-26 17:00:00,0.0,0.08615555266666666,0.0,0.0,0.08615555266666666
2017-02-26 17:30:00,0.0,0.08832229999999999,0.0,0.0,0.08832229999999999
2017-02-26 18:00:00,0.0,0.07166025571428568,0.0,0.0,0.07166025571428568
2017-02-26 18:30:00,0.0,0.044381781199999984,0.0,0.0,0.044381781199999984
2017-02-26 19:00:00,0.0,0.0617669612,0.0,0.0,0.0617669612
2017-02-26 19:30:00,0.0,0.07659872405714285,0.0,0.0,0.07659872405714285
2017-02-26 20:00:00,0.0,0.09506990428571428,0.0,0.0,0.09506990428571428
2017-02-26 20:30:00,0.0,0.08436669777142856,0.0,0.0,0.08436669777142856
2017-02-26 21:00:00,0.0,0.0655988822857143,0.0,0.0,0.0655988822857143
2017-02-26 21:30:00,0.0,0.027355675485714274,0.0,0.0,0.027355675485714274
2017-02-26 22:00:00,0.0,0.06811320022857144,0.0,0.0,0.06811320022857144
2017-02-26 22:30:00,0.0,0.06246176994285714,0.0,0.0,0.06246176994285714
2017-02-26 23:00:00,0.0,0.0810273069142857,0.0,0.0,0.0810273069142857
2017-02-26 23:30:00,0.0,0.0934580597142857,0.0,0.0,0.0934580597142857
2017-02-27 00:00:00,0.0,0.08715949777142856,0.0,0.0,0.08715949777142856
2017-02-27 00:30:00,0.0,0.08744575977142857,0.0,0.0,0.08744575977142857
2017-02-27 01:00:00,0.0,0.09619300885714285,0.0,0.0,0.09619300885714285
2017-02-27 01:30:00,0.0,0.07421866,0.0,0.0,0.07421866
2017-02-27 02:00:00,0.0,0.055048282342857136,0.0,0.0,0.055048282342857136
2017-02-27 02:30:00,0.0,0.0737760012,0.0,0.0,0.0737760012
2017-02-27 03:00:00,0.0,0.06901208285714287,0.0,0.0,0.06901208285714287
2017-02-27 03:30:00,0.0,0.06401197342857144,0.0,0.0,0.06401197342857144
2017-02-27 04:00:00,0.0,0.07254996200000001,0.0,0.0,0.07254996200000001
2017-02-27 04:30:00,0.0,0.06261756828571428,0.0,0.0,0.06261756828571428
2017-02-27 05:00:00,0.0,0.09878253291428572,0.0,0.0,0.09878253291428572
2017-02-27 05:30:00,0.0,0.13440669177142855,0.0,0.0,0.13440669177142855
2017-02-27 06:00:00,0.0,0.10865907062857141,0.0,0.0,0.10865907062857141
2017-02-27 06:30:00,0.0,0.1184707754857143,0.0,0.0,0.1184707754857143
2017-02-27 07:00:00,0.0,0.07172808085714286,0.0,0.0,0.07172808085714286
2017-02-27 07:30:00,0.0,0.11234835942857144,0.0,0.0,0.11234835942857144
2017-02-27 08:00:00,0.0,0.21227841102857142,0.0,0.0,0.21227841102857142
2017-02-27 08:30:00,0.0,0.1929416296,0.0,0.0,0.1929416296
2017-02-27 09:00:00,0.0,0.13923999900000003,0.0,0.0,0.13923999900000003
2017-02-27 09:30:00,0.0,0.2740225917142857,0.0,0.0,0.2740225917142857
2017-02-27 10:00:00,0.0,0.11702613377142862,0.0,0.0,0.11702613377142862
2017-02-27 10:30:00,0.0,0.26461483451428575,0.0,0.0,0.26461483451428575
2017-02-27 11:00:00,0.0,0.14635049486666665,0.0,0.0,0.14635049486666665
2017-02-27 11:30:00,0.0,0.30115477657142864,0.0,0.0,0.30115477657142864
