,Participant 1,Participant 2,Participant 3
2017-02-27 18:00:00,0.011834733900000002,0.011834733900000002,0.011834733900000002
2017-02-27 18:30:00,0.022306643,0.022306643,0.022306643
2017-02-27 19:00:00,0.0245,0.0245,0.0245
2017-02-27 19:30:00,0.0245,0.0245,0.0245
2017-02-27 20:00:00,0.050800000000000005,0.050800000000000005,0.050800000000000005
2017-02-27 20:30:00,0.0233,0.0233,0.0233
2017-02-27 21:00:00,0.0245,0.0245,0.0245
2017-02-27 21:30:00,0.024800000000000003,0.024800000000000003,0.024800000000000003
2017-02-27 22:00:00,0.0235,0.0235,0.0235
2017-02-27 22:30:00,0.022500000000000003,0.022500000000000003,0.022500000000000003
2017-02-27 23:00:00,0.024800000000000003,0.024800000000000003,0.024800000000000003
2017-02-27 23:30:00,0.0245,0.0245,0.0245
2017-02-28 00:00:00,0.0245,0.0245,0.0245
2017-02-28 00:30:00,0.0233,0.0233,0.0233
2017-02-28 01:00:00,0.0238,0.0238,0.0238
2017-02-28 01:30:00,0.025500000000000002,0.025500000000000002,0.025500000000000002
2017-02-28 02:00:00,0.050800000000000005,0.050800000000000005,0.050800000000000005
2017-02-28 02:30:00,0.0223,0.0223,0.0223
2017-02-28 03:00:00,0.0242,0.0242,0.0242
2017-02-28 03:30:00,0.024,0.024,0.024
2017-02-28 04:00:00,0.013300000000000001,0.013300000000000001,0.013300000000000001
2017-02-28 04:30:00,0.0125,0.0125,0.0125
2017-02-28 05:00:00,0.014000000000000002,0.014000000000000002,0.014000000000000002
2017-02-28 05:30:00,0.0147,0.0147,0.0147
2017-02-28 06:00:00,0.012907692200000001,0.012907692200000001,0.012907692200000001
2017-02-28 06:30:00,0.011162265900000001,0.011162265900000001,0.011162265900000001
2017-02-28 07:00:00,0.1765588682,0.1765588682,0.1765588682
2017-02-28 07:30:00,0.2447268974,0.2447268974,0.2447268974
2017-02-28 08:00:00,0.4248267745,0.4248267745,0.4248267745
2017-02-28 08:30:00,0.5935059364,0.5935059364,0.5935059364
2017-02-28 09:00:00,0.5332152014,0.5332152014,0.5332152014
2017-02-28 09:30:00,0.5510668643000001,0.5510668643000001,0.5510668643000001
2017-02-28 10:00:00,0.932268414,0.932268414,0.932268414
2017-02-28 10:30:00,1.0756349305,1.0756349305,1.0756349305
2017-02-28 11:00:00,0.6847162877,0.6847162877,0.6847162877
2017-02-28 11:30:00,0.47812807250000006,0.47812807250000006,0.47812807250000006
2017-02-28 12:00:00,1.4535587168000002,1.4535587168000002,1.4535587168000002
2017-02-28 12:30:00,0.575374028,0.575374028,0.575374028
2017-02-28 13:00:00,1.3985022624,1.3985022624,1.3985022624
2017-02-28 13:30:00,1.799625079,1.799625079,1.799625079
2017-02-28 14:00:00,1.7642210216000003,1.7642210216000003,1.7642210216000003
2017-02-28 14:30:00,1.0331739591999998,1.0331739591999998,1.0331739591999998
2017-02-28 15:00:00,0.8343393184000001,0.8343393184000001,0.8343393184000001
2017-02-28 15:30:00,0.46914210280000007,0.46914210280000007,0.46914210280000007
2017-02-28 16:00:00,0.025694574900000003,0.025694574900000003,0.025694574900000003
2017-02-28 16:30:00,0.0230292159,0.0230292159,0.0230292159
2017-02-28 17:00:00,0.006136209400000002,0.006136209400000002,0.006136209400000002
2017-02-28 17:30:00,0.010512345800000001,0.010512345800000001,0.010512345800000001
2017-02-28 18:00:00,0.0121173765,0.0121173765,0.0121173765
2017-02-28 18:30:00,0.016438012800000002,0.016438012800000002,0.016438012800000002
2017-02-28 19:00:00,0.0205,0.0205,0.0205
2017-02-28 19:30:00,0.0223,0.0223,0.0223
2017-02-28 20:00:00,0.022500000000000003,0.022500000000000003,0.022500000000000003
2017-02-28 20:30:00,0.022500000000000003,0.022500000000000003,0.022500000000000003
2017-02-28 21:00:00,0.0212,0.0212,0.0212
2017-02-28 21:30:00,0.0223,0.0223,0.0223
2017-02-28 22:00:00,0.0228,0.0228,0.0228
2017-02-28 22:30:00,0.022000000000000002,0.022000000000000002,0.022000000000000002
2017-02-28 23:00:00,0.0478,0.0478,0.0478
