,participant_1,participant_2,participant_3,participant_4,participant_5,participant_6,participant_7,participant_8,participant_9,participant_10,participant_11
2017-02-26 04:00:00,0,0,0,2.375,0,2.8289999999999997,0,3.311000000000001,0,0,0
2017-02-26 04:30:00,0,0,0,1.525,0,3.3434999999999997,0,3.3434999999999997,0,0,0
