,participant_1,participant_2,participant_3,participant_4,participant_5,participant_6,participant_7,participant_8,participant_9,participant_10,participant_11
2017-02-26 04:00:00,0.0,0.0,5.6832142857142856,0,0.0,0,0.0,0,0.0,0.0,0.0
2017-02-26 04:30:00,0.0,0.0,5.529071428571428,0,0.0,0,0.0,0,0.0,0.0,0.0
