scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
196,W_bldg2en_196,btm_p_c,72.0,W,4371.24,5424.9058068768445,11238.827452557234,1203.7058699393713,224.23808242304955,1427.9439523624233,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,15333.377497550448,4657.762408945765,19991.139906496213,0.0,0.0,0.0,-916150.2577937165,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,-232.068916028752,122803.10447659064,0.0,408522.8142766657
197,W_bldg2en_197,btm_p_c,72.0,W,4371.24,4123.422004576006,10865.500517952001,1203.7058699393713,224.23808242304955,1427.9439523624233,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,15333.377497550448,4657.762408945765,19991.139906496213,0.0,0.0,0.0,-1208546.6154629765,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,1442.7418208773202,122803.10447659064,0.0,408522.8142766657
198,W_bldg2en_198,btm_p_c,72.0,W,4371.24,3500.7687241477433,9224.766308964954,1203.7058699393713,224.23808242304955,1427.9439523624233,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,15333.377497550448,4657.762408945765,19991.139906496213,0.0,0.0,0.0,-1425321.145322082,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,3706.1293102926343,122803.10447659064,0.0,408522.8142766657
199,W_bldg2en_199,btm_p_c,72.0,W,4371.24,3148.3143682188183,10069.657743536809,1203.7058699393713,224.23808242304955,1427.9439523624233,0.0,0.0,0.0,-1.4901161193847657e-10,21.55713016986636,15333.377497550448,4657.762408945765,19991.139906496213,0.0,0.0,0.0,-1586031.7546135627,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,3213.6922316497007,122803.10447659064,0.0,408522.8142766657
200,W_bldg2en_200,btm_p_c,72.0,W,4371.24,9446.780139339831,19570.981644270825,1216.3669394086746,235.08556994860854,1451.4525093572827,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,15648.279034329918,4825.40096907366,20473.68000340358,0.0,0.0,0.0,-530992.9339687164,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,103226.69867175432,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,-11637.439778237147,124978.26067712782,0.0,408522.8142766657
201,W_bldg2en_201,btm_p_c,72.0,W,4371.24,5424.9058068768445,11238.827452557234,1216.3669394086746,235.08556994860854,1451.4525093572827,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,15648.279034329918,4825.40096907366,20473.68000340358,0.0,0.0,0.0,-932377.6155820823,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,103226.69867175432,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,716.5887459394289,124978.26067712782,0.0,408522.8142766657
202,W_bldg2en_202,btm_p_c,72.0,W,4371.24,4123.422004576006,10865.500517952001,1216.3669394086746,235.08556994860854,1451.4525093572827,0.0,0.0,0.0,0.0,21.55713016986636,15648.279034329918,4825.40096907366,20473.68000340358,0.0,0.0,0.0,-1229953.0585286205,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,103226.69867175432,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,2391.399482845501,124978.26067712782,0.0,408522.8142766657
203,W_bldg2en_203,btm_p_c,72.0,W,4371.24,3500.7687241477433,9224.766308964954,1216.3669394086746,235.08556994860854,1451.4525093572827,0.0,0.0,0.0,0.0,21.55713016986636,15648.279034329918,4825.40096907366,20473.68000340358,0.0,0.0,0.0,-1450567.2182142788,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,103226.69867175432,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,4654.786972260815,124978.26067712782,0.0,408522.8142766657
204,W_bldg2en_204,btm_p_c,72.0,W,4371.24,3148.3143682188183,10069.657743536809,1216.3669394086746,235.08556994860854,1451.4525093572827,0.0,0.0,0.0,0.0,21.55713016986636,15648.279034329918,4825.40096907366,20473.68000340358,0.0,0.0,0.0,-1614124.422303036,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,103226.69867175432,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,4162.349893617881,124978.26067712782,0.0,408522.8142766657
205,W_bldg2en_205,btm_p_c,72.0,W,4371.24,9446.780139339831,19570.981644270825,1207.9262264291385,243.52628292814293,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15438.344676476936,5035.335326926642,20473.68000340358,0.0,0.0,0.0,-530992.9339687167,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102409.03297937488,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,-10819.77408585772,124978.26067712784,0.0,408522.8142766657
206,W_bldg2en_206,btm_p_c,72.0,W,4371.24,5424.9058068768445,11238.827452557234,1207.9262264291385,243.52628292814293,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15438.344676476936,5035.335326926642,20473.68000340358,0.0,0.0,0.0,-932377.6155820825,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102409.03297937488,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,1534.254438318857,124978.26067712784,0.0,408522.8142766657
207,W_bldg2en_207,btm_p_c,72.0,W,4371.24,4123.422004576006,10865.500517952001,1207.9262264291385,243.52628292814293,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15438.344676476936,5035.335326926642,20473.68000340358,0.0,0.0,0.0,-1229953.0585286207,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102409.03297937488,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,3209.065175224929,124978.26067712784,0.0,408522.8142766657
208,W_bldg2en_208,btm_p_c,72.0,W,4371.24,3500.7687241477433,9224.766308964954,1207.9262264291385,243.52628292814293,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15438.344676476936,5035.335326926642,20473.68000340358,0.0,0.0,0.0,-1450567.218214279,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102409.03297937488,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,5472.452664640243,124978.26067712784,0.0,408522.8142766657
209,W_bldg2en_209,btm_p_c,72.0,W,4371.24,3148.3143682188183,10069.657743536809,1207.9262264291385,243.52628292814293,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15438.344676476936,5035.335326926642,20473.68000340358,0.0,0.0,0.0,-1614124.4223030366,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102409.03297937488,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,4980.015585997309,124978.26067712784,0.0,408522.8142766657
210,W_bldg2en_210,btm_p_c,72.0,W,4371.24,9446.780139339831,19570.981644270825,1203.7058699393713,247.7466394179101,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15333.377497550448,5140.302505853131,20473.68000340358,0.0,0.0,0.0,-530992.9339687167,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,-10410.941239668,124978.26067712784,0.0,408522.8142766657
211,W_bldg2en_211,btm_p_c,72.0,W,4371.24,5424.9058068768445,11238.827452557234,1203.7058699393713,247.7466394179101,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15333.377497550448,5140.302505853131,20473.68000340358,0.0,0.0,0.0,-932377.6155820825,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,1943.0872845085757,124978.26067712784,0.0,408522.8142766657
212,W_bldg2en_212,btm_p_c,72.0,W,4371.24,4123.422004576006,10865.500517952001,1203.7058699393713,247.7466394179101,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15333.377497550448,5140.302505853131,20473.68000340358,0.0,0.0,0.0,-1229953.0585286207,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,3617.8980214146477,124978.26067712784,0.0,408522.8142766657
213,W_bldg2en_213,btm_p_c,72.0,W,4371.24,3500.7687241477433,9224.766308964954,1203.7058699393713,247.7466394179101,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15333.377497550448,5140.302505853131,20473.68000340358,0.0,0.0,0.0,-1450567.218214279,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,5881.285510829962,124978.26067712784,0.0,408522.8142766657
214,W_bldg2en_214,btm_p_c,72.0,W,4371.24,3148.3143682188183,10069.657743536809,1203.7058699393713,247.7466394179101,1451.4525093572827,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,15333.377497550448,5140.302505853131,20473.68000340358,0.0,0.0,0.0,-1614124.4223030366,0.0,0.0,0.0,10220.821154743144,309652.07788860565,26.703908259312964,34402.324294546146,102000.20013318516,90.63096963233596,90.63096963233585,24.202010985144785,24.202010985144483,5388.848432187028,124978.26067712784,0.0,408522.8142766657
215,W_bldg2en_215,btm_i_c,72.0,W,0.0,0.0,36119.884499447384,1228.9770758542204,0.0,1622.4975478083345,0.0,0.0,0.0,2.421438694000244e-10,21.55713016986636,14626.370015276047,0.0,22412.780534027275,0.0,0.0,0.0,-591555.1111759978,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,103112.71947677992,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,139232.60397622705,0.0,408522.8142766657
216,W_bldg2en_216,btm_i_c,72.0,W,0.0,0.0,20742.196629386824,1228.9770758542204,0.0,1454.960052269499,0.0,0.0,0.0,2.0489096641540527e-10,21.55713016986636,14626.370015276047,0.0,19097.792342762583,0.0,0.0,0.0,-923997.1074291017,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,103112.71947677992,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,123854.91610616654,0.0,408522.8142766657
217,W_bldg2en_217,btm_i_c,72.0,W,0.0,0.0,24645.39358340547,1228.9770758542204,0.0,1497.4847704063711,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,14626.370015276047,0.0,19939.20959092664,0.0,0.0,0.0,-1257310.5199165056,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,103112.71947677992,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,127758.11306018541,0.0,408522.8142766657
218,W_bldg2en_218,btm_i_c,72.0,W,0.0,0.0,20923.84018791909,1228.9770758542204,0.0,1456.9390303274758,0.0,0.0,0.0,-5.587935447692871e-11,21.55713016986636,14626.370015276047,0.0,19136.949481120562,0.0,0.0,0.0,-1439637.3124003606,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,103112.71947677992,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,124036.55966469906,0.0,408522.8142766657
219,W_bldg2en_219,btm_i_c,72.0,W,0.0,0.0,25596.872054680032,1228.9770758542204,0.0,1507.8509789991977,0.0,0.0,0.0,1.8626451492309571e-10,21.55713016986636,14626.370015276047,0.0,20144.32104351755,0.0,0.0,0.0,-1662315.461504885,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,103112.71947677992,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,128709.59153145977,0.0,408522.8142766657
220,W_bldg2en_220,btm_i_c,72.0,W,0.0,0.0,36119.884499447384,1193.5238717899563,0.0,1587.0443437440701,0.0,0.0,0.0,-2.60770320892334e-10,21.55713016986636,14348.118083752419,0.0,22134.52860250365,0.0,0.0,0.0,-579527.5900521283,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,100281.83685262916,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,136401.7213520768,0.0,408522.8142766657
221,W_bldg2en_221,btm_i_c,72.0,W,0.0,0.0,20742.196629386824,1193.5238717899563,0.0,1419.506848205235,0.0,0.0,0.0,-2.2351741790771484e-10,21.55713016986636,14348.118083752419,0.0,18819.540411238955,0.0,0.0,0.0,-902877.8217485561,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,100281.83685262916,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,121024.03348201621,0.0,408522.8142766657
222,W_bldg2en_222,btm_i_c,72.0,W,0.0,0.0,24645.39358340547,1193.5238717899563,0.0,1462.0315663421084,0.0,0.0,0.0,9.313225746154786e-11,21.55713016986636,14348.118083752419,0.0,19660.95765940301,0.0,0.0,0.0,-1229450.8527788352,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,100281.83685262916,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,124927.23043603454,0.0,408522.8142766657
223,W_bldg2en_223,btm_i_c,72.0,W,0.0,0.0,20923.84018791909,1193.5238717899563,0.0,1421.4858262632117,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,14348.118083752419,0.0,18858.69754959693,0.0,0.0,0.0,-1406780.5138582995,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,100281.83685262916,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,121205.6770405482,0.0,408522.8142766657
224,W_bldg2en_224,btm_i_c,72.0,W,0.0,0.0,25596.872054680032,1193.5238717899563,0.0,1472.3977749349333,0.0,0.0,0.0,-2.7939677238464354e-10,21.55713016986636,14348.118083752419,0.0,19866.069111993922,0.0,0.0,0.0,-1625753.9286786336,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,100281.83685262916,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,125878.70890730947,0.0,408522.8142766657
225,W_bldg2en_225,btm_i_c,72.0,W,0.0,0.0,36119.884499447384,1175.797269757824,0.0,1569.317741711938,0.0,0.0,0.0,3.5390257835388184e-10,21.55713016986636,14208.992117990607,0.0,21995.402636741837,0.0,0.0,0.0,-573513.8294901911,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,98866.39554055406,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,134986.2800400011,0.0,408522.8142766657
226,W_bldg2en_226,btm_i_c,72.0,W,0.0,0.0,20742.196629386824,1175.797269757824,0.0,1401.780246173105,0.0,0.0,0.0,-7.450580596923828e-11,21.55713016986636,14208.992117990607,0.0,18680.41444547714,0.0,0.0,0.0,-892318.1789082824,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,98866.39554055406,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,119608.59216994095,0.0,408522.8142766657
227,W_bldg2en_227,btm_i_c,72.0,W,0.0,0.0,24645.39358340547,1175.797269757824,0.0,1444.3049643099764,0.0,0.0,0.0,7.450580596923828e-11,21.55713016986636,14208.992117990607,0.0,19521.831693641197,0.0,0.0,0.0,-1215521.0192100047,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,98866.39554055406,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,123511.78912395945,0.0,408522.8142766657
228,W_bldg2en_228,btm_i_c,72.0,W,0.0,0.0,20923.84018791909,1175.797269757824,0.0,1403.7592242310795,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,14208.992117990607,0.0,18719.57158383512,0.0,0.0,0.0,-1390352.1145872728,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,98866.39554055406,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,119790.23572847308,0.0,408522.8142766657
229,W_bldg2en_229,btm_i_c,72.0,W,0.0,0.0,25596.872054680032,1175.797269757824,0.0,1454.6711729028013,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,14208.992117990607,0.0,19726.94314623211,0.0,0.0,0.0,-1607473.162265505,0.0,0.0,0.0,35386.032801882764,312198.4550026168,32.24064543595707,33976.80298399956,98866.39554055406,73.13345420649678,73.13345420649713,23.57869766578466,23.578697665784404,0.0,124463.2675952338,0.0,408522.8142766657
230,W_bldg2en_230,btm_i_c,72.0,W,0.0,0.0,51418.842857916155,1171.641277612953,0.0,1731.8414994351187,0.0,0.0,0.0,5.587935447692871e-11,21.55713016986636,13370.665158985476,0.0,24455.092045705478,0.0,0.0,0.0,-633681.1199917272,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,97728.83714711812,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,149147.68000503423,0.0,408522.8142766657
231,W_bldg2en_231,btm_i_c,72.0,W,0.0,0.0,29527.772964798845,1171.641277612953,0.0,1493.341729147873,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,13370.665158985476,0.0,19736.005613269765,0.0,0.0,0.0,-949374.8277529218,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,97728.83714711812,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,127256.61011191708,0.0,408522.8142766657
232,W_bldg2en_232,btm_i_c,72.0,W,0.0,0.0,35762.949410297304,1171.641277612953,0.0,1561.2729977981762,0.0,0.0,0.0,0.0,21.55713016986636,13370.665158985476,0.0,21080.13071594671,0.0,0.0,0.0,-1313737.5274321686,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,97728.83714711812,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,133491.7865574154,0.0,408522.8142766657
233,W_bldg2en_233,btm_i_c,72.0,W,0.0,0.0,30362.60044203754,1171.641277612953,0.0,1502.4370434711602,0.0,0.0,0.0,3.7252902984619143e-10,21.55713016986636,13370.665158985476,0.0,19915.970459231918,0.0,0.0,0.0,-1486700.4813003708,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,97728.83714711812,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,128091.43758915529,0.0,408522.8142766657
234,W_bldg2en_234,btm_i_c,72.0,W,0.0,0.0,37475.15908659037,1171.641277612953,0.0,1579.927253459198,0.0,0.0,0.0,2.7939677238464354e-10,21.55713016986636,13370.665158985476,0.0,21449.233984646253,0.0,0.0,0.0,-1746192.266810252,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,97728.83714711812,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,135203.9962337082,0.0,408522.8142766657
235,W_bldg2en_235,btm_i_c,72.0,W,0.0,0.0,51418.842857916155,1102.8805458108009,0.0,1663.080767632967,0.0,0.0,0.0,3.725290298461914e-11,21.55713016986636,12452.58942657642,0.0,23537.016313296426,0.0,0.0,0.0,-608746.2471120876,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,91859.98872495387,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,143278.83158286999,0.0,408522.8142766657
236,W_bldg2en_236,btm_i_c,72.0,W,0.0,0.0,29527.772964798845,1102.8805458108009,0.0,1424.5809973457215,0.0,0.0,0.0,-2.421438694000244e-10,21.55713016986636,12452.58942657642,0.0,18817.92988086071,0.0,0.0,0.0,-905591.3499830834,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,91859.98872495387,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,121387.76168975295,0.0,408522.8142766657
237,W_bldg2en_237,btm_i_c,72.0,W,0.0,0.0,35762.949410297304,1102.8805458108009,0.0,1492.5122659960246,0.0,0.0,0.0,-1.862645149230957e-11,21.55713016986636,12452.58942657642,0.0,20162.054983537655,0.0,0.0,0.0,-1255980.2180587407,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,91859.98872495387,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,127622.9381352512,0.0,408522.8142766657
238,W_bldg2en_238,btm_i_c,72.0,W,0.0,0.0,30362.60044203754,1102.8805458108009,0.0,1433.6763116690083,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,12452.58942657642,0.0,18997.894726822862,0.0,0.0,0.0,-1418583.3617010477,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,91859.98872495387,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,122222.58916699162,0.0,408522.8142766657
239,W_bldg2en_239,btm_i_c,72.0,W,0.0,0.0,37475.15908659037,1102.8805458108009,0.0,1511.166521657046,0.0,0.0,0.0,1.6763806343078613e-10,21.55713016986636,12452.58942657642,0.0,20531.158252237197,0.0,0.0,0.0,-1670394.6719510702,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,91859.98872495387,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,129335.14781154407,0.0,408522.8142766657
240,W_bldg2en_240,btm_i_c,72.0,W,0.0,0.0,51418.842857916155,1068.5001799097247,0.0,1628.7004017318914,0.0,0.0,0.0,3.3527612686157225e-10,21.55713016986636,11993.55156037189,0.0,23077.978447091897,0.0,0.0,0.0,-596278.8106722678,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,88925.56451387212,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,140344.40737178794,0.0,408522.8142766657
241,W_bldg2en_241,btm_i_c,72.0,W,0.0,0.0,29527.772964798845,1068.5001799097247,0.0,1390.2006314446458,0.0,0.0,0.0,1.30385160446167e-10,21.55713016986636,11993.55156037189,0.0,18358.89201465618,0.0,0.0,0.0,-883699.6110981635,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,88925.56451387212,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,118453.33747867083,0.0,408522.8142766657
242,W_bldg2en_242,btm_i_c,72.0,W,0.0,0.0,35762.949410297304,1068.5001799097247,0.0,1458.1319000949486,0.0,0.0,0.0,2.2351741790771484e-10,21.55713016986636,11993.55156037189,0.0,19703.017117333122,0.0,0.0,0.0,-1227101.563372028,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,88925.56451387212,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,124688.51392416921,0.0,408522.8142766657
243,W_bldg2en_243,btm_i_c,72.0,W,0.0,0.0,30362.60044203754,1068.5001799097247,0.0,1399.2959457679324,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,11993.55156037189,0.0,18538.856860618333,0.0,0.0,0.0,-1384524.8019013843,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,88925.56451387212,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,119288.16495590964,0.0,408522.8142766657
244,W_bldg2en_244,btm_i_c,72.0,W,0.0,0.0,37475.15908659037,1068.5001799097247,0.0,1476.7861557559697,0.0,0.0,0.0,-3.725290298461914e-11,21.55713016986636,11993.55156037189,0.0,20072.120386032668,0.0,0.0,0.0,-1632495.8745214897,0.0,0.0,0.0,73360.60527704978,293317.78286624776,46.15792070789119,33435.604259228014,88925.56451387212,61.09545378162474,61.09545378162482,28.20039111264866,28.20039111264839,0.0,126400.72360046253,0.0,408522.8142766657
245,W_bldg2en_245,btm_i_u,72.0,W,0.0,0.0,30901.549964638147,1233.4675258605575,0.0,1662.6557198138648,0.0,0.0,0.0,-3.3527612686157225e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-603254.3304822604,0.0,0.0,0.0,33987.39996670857,336367.0771757557,25.982181008803128,34452.101290487306,111084.6651929064,67.97965379046953,67.97965379046934,17.66259669699749,17.662596696997113,0.0,141986.21515754488,0.0,408522.8142766657
246,W_bldg2en_246,btm_i_u,72.0,W,0.0,0.0,17745.517030353527,1233.4675258605575,0.0,1479.9330401710222,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-961114.1767018614,0.0,0.0,0.0,33987.39996670857,336367.0771757557,25.982181008803128,34452.101290487306,111084.6651929064,67.97965379046953,67.97965379046934,17.66259669699749,17.662596696997113,0.0,128830.18222326002,0.0,408522.8142766657
247,W_bldg2en_247,btm_i_u,72.0,W,0.0,0.0,21508.22283329921,1233.4675258605575,0.0,1532.1928429897127,0.0,0.0,0.0,-9.313225746154786e-11,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1304891.1649385781,0.0,0.0,0.0,33987.39996670857,336367.0771757557,25.982181008803128,34452.101290487306,111084.6651929064,67.97965379046953,67.97965379046934,17.66259669699749,17.662596696997113,0.0,132592.8880262057,0.0,408522.8142766657
248,W_bldg2en_248,btm_i_u,72.0,W,0.0,0.0,18260.39481849167,1233.4675258605575,0.0,1487.0841205618337,0.0,0.0,0.0,-2.60770320892334e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1501250.7205169478,0.0,0.0,0.0,33987.39996670857,336367.0771757557,25.982181008803128,34452.101290487306,111084.6651929064,67.97965379046953,67.97965379046934,17.66259669699749,17.662596696997113,0.0,129345.06001139832,0.0,408522.8142766657
249,W_bldg2en_249,btm_i_u,72.0,W,0.0,0.0,22545.394640781124,1233.4675258605575,0.0,1546.5980069825175,0.0,0.0,0.0,-3.7252902984619143e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1725864.498055427,0.0,0.0,0.0,33987.39996670857,336367.0771757557,25.982181008803128,34452.101290487306,111084.6651929064,67.97965379046953,67.97965379046934,17.66259669699749,17.662596696997113,0.0,133630.05983368788,0.0,408522.8142766657
