timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11
2/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 0:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 1:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 1:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 2:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 2:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 3:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 3:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 4:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 4:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 5:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 5:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 6:00,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234,0.002753234
2/03/2017 6:30,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875,0.021984875
2/03/2017 7:00,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768,0.0544768
2/03/2017 7:30,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107,0.09731107
2/03/2017 8:00,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794,0.136060794
2/03/2017 8:30,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712,0.16976712
2/03/2017 9:00,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666,0.207890666
2/03/2017 9:30,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044,0.240159044
2/03/2017 10:00,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581,0.255052581
2/03/2017 10:30,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557,0.270014557
2/03/2017 11:00,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372,0.269579372
2/03/2017 11:30,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534,0.251292534
2/03/2017 12:00,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006,0.241375006
2/03/2017 12:30,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705,0.254086705
2/03/2017 13:00,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003,0.236292003
2/03/2017 13:30,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683,0.251890683
2/03/2017 14:00,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014,0.201822014
2/03/2017 14:30,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021,0.166722021
2/03/2017 15:00,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797,0.148149797
2/03/2017 15:30,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827,0.132721827
2/03/2017 16:00,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933,0.108982933
2/03/2017 16:30,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254,0.072362254
2/03/2017 17:00,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598,0.049594598
2/03/2017 17:30,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905,0.027032905
2/03/2017 18:00,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674,0.004540674
2/03/2017 18:30,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915,0.000631915
2/03/2017 19:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 19:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 20:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 20:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 21:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 21:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 22:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 22:30,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 23:00,0,0,0,0,0,0,0,0,0,0,0
2/03/2017 23:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 0:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 1:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 1:30,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 2:00,0,0,0,0,0,0,0,0,0,0,0
3/03/2017 2:30,0,0,0,0,0,0,0,0,0,0,0
