scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean
10,T_bldg1_010,cp_only,15.0,T,0.0,0.0,7989.8602160821165,1607.688996125845,0.0,1607.688996125845,0.0,0.0,0.0,-9.313225746154785e-12,5.101381960911605,-2569.4632402534685,0.0,5420.396975828648,0.0,0.0,0.0,-125487.94376662212,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,21545.8717016342,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,29535.731917716326,0.0,77436.28081222216
11,T_bldg1_011,cp_only,15.0,T,0.0,0.0,4588.255304244561,1607.688996125845,0.0,1607.688996125845,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,-2569.4632402534685,0.0,2018.792063991092,0.0,0.0,0.0,-194968.90812083377,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,21545.8717016342,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,26134.127005878767,0.0,77436.28081222216
12,T_bldg1_012,cp_only,15.0,T,0.0,0.0,4795.300811068192,1607.688996125845,0.0,1607.688996125845,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,-2569.4632402534685,0.0,2225.837570814723,0.0,0.0,0.0,-259232.3298603687,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,21545.8717016342,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,26341.172512702396,0.0,77436.28081222216
13,T_bldg1_013,cp_only,15.0,T,0.0,0.0,4071.1911329080644,1607.688996125845,0.0,1607.688996125845,0.0,0.0,0.0,-9.313225746154785e-12,5.101381960911605,-2569.4632402534685,0.0,1501.7278926545955,0.0,0.0,0.0,-297325.88190453884,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,21545.8717016342,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,25617.062834542274,0.0,77436.28081222216
14,T_bldg1_014,cp_only,15.0,T,0.0,0.0,4659.845456103835,1607.688996125845,0.0,1607.688996125845,0.0,0.0,0.0,-4.656612873077393e-12,5.101381960911605,-2569.4632402534685,0.0,2090.3822158503663,0.0,0.0,0.0,-338453.16648747283,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,21545.8717016342,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,26205.71715773804,0.0,77436.28081222216
15,T_bldg1_015,cp_only,15.0,T,0.0,0.0,7989.8602160821165,1607.6376087191782,0.0,1607.6376087191782,0.0,0.0,0.0,0.0,5.101381960911605,-4237.184648038376,0.0,3752.675568043741,0.0,0.0,0.0,-118399.05027578946,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,19877.3794827493,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,27867.239698831414,0.0,77436.28081222216
16,T_bldg1_016,cp_only,15.0,T,0.0,0.0,4588.255304244561,1607.6376087191782,0.0,1607.6376087191782,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,-4237.184648038376,0.0,351.07065620618465,0.0,0.0,0.0,-182521.4249486994,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,19877.3794827493,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,24465.634786993858,0.0,77436.28081222216
17,T_bldg1_017,cp_only,15.0,T,0.0,0.0,4795.300811068192,1607.6376087191782,0.0,1607.6376087191782,0.0,0.0,0.0,0.0,5.101381960911605,-4237.184648038376,0.0,558.1161630298162,0.0,0.0,0.0,-242812.13728743556,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,19877.3794827493,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,24672.68029381749,0.0,77436.28081222216
18,T_bldg1_018,cp_only,15.0,T,0.0,0.0,4071.1911329080644,1607.6376087191782,0.0,1607.6376087191782,0.0,0.0,0.0,0.0,5.101381960911605,-4237.184648038376,0.0,-165.99351513031172,0.0,0.0,0.0,-277960.4330380948,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,19877.3794827493,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,23948.57061565736,0.0,77436.28081222216
19,T_bldg1_019,cp_only,15.0,T,0.0,0.0,4659.845456103835,1607.6376087191782,0.0,1607.6376087191782,0.0,0.0,0.0,4.656612873077393e-12,5.101381960911605,-4237.184648038376,0.0,422.66080806545915,0.0,0.0,0.0,-316904.18649420573,0.0,0.0,0.0,41712.30547212267,75711.81405438333,56.09356721985772,8378.210101170736,19877.3794827493,3.9700619298074877,3.9700619298076134,2.2269493572665433,2.226949357266463,0.0,24537.22493885313,0.0,77436.28081222216
20,T_bldg1_020,cp_only,15.0,T,0.0,0.0,5586.406329943593,1607.7917709391782,0.0,1607.7917709391782,0.0,0.0,0.0,0.0,5.101381960911605,772.471671102829,0.0,6358.878001046422,0.0,0.0,0.0,-129481.80142510645,0.0,0.0,0.0,30259.47555980991,75737.02007559201,41.27101141897281,8458.826722113434,24889.348235190493,5.31704608363849,5.3170460836382745,2.194398696330488,2.1943986963303956,0.0,30475.754565134084,0.0,77436.28081222216
21,T_bldg1_021,cp_only,15.0,T,0.0,0.0,3208.048424105953,1607.7917709391782,0.0,1607.7917709391782,0.0,0.0,0.0,0.0,5.101381960911605,772.471671102829,0.0,3980.520095208782,0.0,0.0,0.0,-209615.52480665257,0.0,0.0,0.0,30259.47555980991,75737.02007559201,41.27101141897281,8458.826722113434,24889.348235190493,5.31704608363849,5.3170460836382745,2.194398696330488,2.1943986963303956,0.0,28097.396659296443,0.0,77436.28081222216
22,T_bldg1_022,cp_only,15.0,T,0.0,0.0,3352.8119492021506,1607.7917709391782,0.0,1607.7917709391782,0.0,0.0,0.0,0.0,5.101381960911605,772.471671102829,0.0,4125.28362030498,0.0,0.0,0.0,-277940.5883074997,0.0,0.0,0.0,30259.47555980991,75737.02007559201,41.27101141897281,8458.826722113434,24889.348235190493,5.31704608363849,5.3170460836382745,2.194398696330488,2.1943986963303956,0.0,28242.16018439264,0.0,77436.28081222216
23,T_bldg1_023,cp_only,15.0,T,0.0,0.0,2846.523881545476,1607.7917709391782,0.0,1607.7917709391782,0.0,0.0,0.0,0.0,5.101381960911605,772.471671102829,0.0,3618.9955526483045,0.0,0.0,0.0,-321917.9611169263,0.0,0.0,0.0,30259.47555980991,75737.02007559201,41.27101141897281,8458.826722113434,24889.348235190493,5.31704608363849,5.3170460836382745,2.194398696330488,2.1943986963303956,0.0,27735.87211673597,0.0,77436.28081222216
